Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
NameSet.addAll( Collection c );1;0;3
NameSet.iterator( );1;0;14
NameSet.remove( Name name );1;0;4
NameSet.toArray( Object [ ] a );1;0;3
NameSet.retainAll( Collection c );1;0;3
NameSet.remove( );1;0;3
NameSet.clear( );1;0;3
NameSet.removeAll( );1;0;4
NameSet.remove( Object o );1;0;3
NameSetCache.get( HashSet set );2;2;10
NameSet.next( );1;0;3
NameSet.contains( Object o );1;0;3
NameSet.removeAll( Collection c );1;0;3
NameSet.hasNext( );1;0;3
NameSetCache.getEmptySet( );3;3;8
NameSet.clone( );2;0;10
NameSet.containsAll( Collection c );1;0;3
NameSetCache.get( HashSet set , Object obj , boolean modifiable );7;9;22
NameSet.toArray( );1;0;3
NameSet.ensureModifiable( );2;0;6
NameSet.add( Object o );1;0;3
NameSet.size( );1;0;3
NameSet.replaceAll( Collection c );3;0;15
NameSet.isEmpty( );1;0;3
NameSet.add( Name name );2;3;11
