Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
CollapseExpand.doAction( ActionEvent e );4;5;14
CollapseExpand.CollapseExpand( );1;0;2
CollapseExpand.getActionNames( );1;0;3
