Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Output.getOutputDefinition( );1;0;3
Output.generateLabel( ContentHandler contentHandler );1;0;3
Output.Output( OutputDefinition definition );1;0;4
Output.generateSaxFragment( ContentHandler contentHandler , Locale locale );2;5;14
Output.getId( );1;0;3
Output.getDatatype( );1;0;3
Output.setValue( Object object );3;3;10
Output.readFromRequest( FormContext formContext );1;0;2
Output.validate( FormContext formContext );1;0;3
Output.getValue( );1;0;3
