Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Bzip2FileObject.doGetOutputStream( boolean bAppend );1;0;6
Bzip2FileObject.Bzip2FileObject( FileName name , FileObject container , CompressedFileFileSystem fs );1;0;3
Bzip2FileObject.doGetInputStream( );1;0;4
Bzip2FileObject.wrapInputStream( final String name , final InputStream is );3;3;9
