Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
StaticProfileManager.cacheLayouts( Map layoutMap , Layout layout );5;2;16
StaticProfileManager.register( CopletInstanceData coplet );1;0;2
StaticProfileManager.getCopletInstanceData( String copletID );2;0;11
StaticProfileManager.getCopletInstanceDatas( );2;0;11
StaticProfileManager.storeProfile( Layout rootLayout , String layoutKey );1;0;3
StaticProfileManager.unregister( CopletInstanceData coplet );1;0;2
StaticProfileManager.getCopletDataManager( PortalService service );1;0;5
StaticPortalUser.getUserName( );1;0;3
StaticPortalUser.getGroup( );1;0;3
StaticProfileManager.configure( Configuration configuration );1;0;4
StaticProfileManager.getCopletInstanceDataManager( PortalService service );4;1;56
StaticProfileManager.getCopletInstanceData( CopletData data );4;0;19
StaticProfileManager.getUser( );1;0;3
StaticPortalUser.isUserInRole( String role );1;0;3
StaticProfileManager.getCopletDatas( );2;0;11
StaticProfileManager.unregister( Layout layout );1;0;2
StaticProfileManager.register( Layout layout );1;0;2
StaticProfileManager.getCopletData( String copletDataId );5;2;21
StaticProfileManager.getPortalLayout( String layoutKey , String layoutID );9;8;55
