Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
AbstractUserProfileManager.getCopletDatas( );2;0;13
AbstractUserProfileManager.getCopletInstanceData( String copletID );2;0;15
AbstractUserProfileManager.getCopletData( String copletDataId );5;2;25
AbstractUserProfileManager.cacheLayouts( Map layoutMap , Layout layout );5;2;15
AbstractUserProfileManager.logout( );4;1;32
AbstractUserProfileManager.getCopletInstanceDatas( );2;0;13
AbstractUserProfileManager.register( CopletInstanceData coplet );2;0;15
AbstractUserProfileManager.unregister( Layout layout );3;1;15
AbstractUserProfileManager.prepareObject( Object object , Object factory );8;3;21
AbstractUserProfileManager.getPortalLayout( String layoutKey , String layoutID );7;5;36
AbstractUserProfileManager.unregister( CopletInstanceData coplet );2;0;15
AbstractUserProfileManager.storeProfile( Layout rootLayout , String layoutKey );3;1;15
AbstractUserProfileManager.getCopletInstanceData( CopletData data );4;0;23
AbstractUserProfileManager.login( );1;0;4
AbstractUserProfileManager.register( Layout layout );5;3;23
