Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Serializer.getType( );1;0;3
Serializer.getGuid( );1;0;3
Serializer.readPModel( );2;0;10
Serializer.Serializer( );1;0;1
CustomObjectOutputStream.replaceObject( Object obj );2;0;7
Serializer.read( InputStream is );4;0;30
Serializer.Serializer( long compileTime );1;0;5
Serializer.writePModel( ProcessModel pmodel , OutputStream os );1;0;13
CustomObjectInputStream.CustomObjectInputStream( InputStream in );1;0;4
CustomObjectOutputStream.CustomObjectOutputStream( OutputStream out );1;0;4
Serializer.Serializer( InputStream inputStream );1;0;4
CustomObjectInputStream.readClassDescriptor( );4;0;16
CustomObjectInputStream.resolveObject( Object obj );2;0;7
OQName.OQName( String uri , String local , String prefix );1;0;5
