Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
FileRandomAccessContent.onClose( );1;0;10
DefaultFileContent.setLastModifiedTime( final long modTime );4;2;17
DefaultFileContent.endInput( final FileContentInputStream instr );1;0;4
FileContentOutputStream.FileContentOutputStream( final FileObject file , final OutputStream outstr );1;0;4
DefaultFileContent.close( );5;3;30
DefaultFileContent.getInputStream( );1;0;7
DefaultFileContent.getRandomAccessContent( final RandomAccessMode mode );1;0;7
DefaultFileContent.getAttributeNames( );1;0;5
DefaultFileContent.streamClosed( );3;3;14
DefaultFileContent.endRandomAccess( RandomAccessContent rac );1;0;4
DefaultFileContent.getCertificates( );4;2;22
FileContentInputStream.onClose( );1;0;10
DefaultFileContent.isOpenGlobal( );1;1;6
DefaultFileContent.endOutput( );1;0;5
DefaultFileContent.streamOpened( );1;1;7
FileContentInputStream.close( );2;0;10
DefaultFileContent.isOpen( );1;0;3
DefaultFileContent.getAttribute( final String attrName );1;0;4
DefaultFileContent.hasAttribute( final String attrName );2;1;8
DefaultFileContent.getFile( );1;0;3
DefaultFileContent.getAttributes( );4;2;19
DefaultFileContent.getSize( );3;1;14
DefaultFileContent.setAttribute( final String attrName , final Object value );4;2;18
FileContentOutputStream.close( );2;0;10
FileContentOutputStream.onClose( );2;0;17
DefaultFileContent.getThreadData( );2;1;9
DefaultFileContent.removeAttribute( final String attrName );4;2;18
DefaultFileContent.DefaultFileContent( final AbstractFileObject file , final FileContentInfoFactory fileContentInfoFactory );1;0;4
DefaultFileContent.getOutputStream( boolean bAppend );2;1;10
DefaultFileContent.getLastModifiedTime( );3;1;14
DefaultFileContent.getContentInfo( );2;1;7
FileContentInputStream.FileContentInputStream( final FileObject file , final InputStream instr );1;0;4
DefaultFileContent.getOutputStream( );1;0;3
FileRandomAccessContent.FileRandomAccessContent( final FileObject file , final RandomAccessContent content );1;0;5
