File,Method Name,Cyclomatic Complexity,Source Lines of Code,Mutant Density
numpy/_globals,_NoValueType.__new__,2,5,2
numpy/_globals,_CopyMode.__bool__,3,7,4
numpy/_pytesttester,PytestTester.__call__,12,56,39
numpy/ctypeslib,_ndptr.from_param,6,23,19
numpy/ctypeslib,_concrete_ndptr.contents,1,8,3
numpy/array_api/_array_object,Array._new,3,11,3
numpy/array_api/_array_object,Array.__repr__,2,11,4
numpy/array_api/_array_object,Array.__array__,1,4,1
numpy/array_api/_array_object,Array._check_allowed_dtypes,7,19,9
numpy/array_api/_array_object,Array._promote_scalar,7,18,9
numpy/array_api/_array_object,Array._normalize_two_args,3,10,8
numpy/array_api/_array_object,Array._validate_index,30,93,85
numpy/array_api/_array_object,Array.__abs__,2,7,2
numpy/array_api/_array_object,Array.__add__,2,9,1
numpy/array_api/_array_object,Array.__and__,2,9,1
numpy/array_api/_array_object,Array.__array_namespace__,2,9,3
numpy/array_api/_array_object,Array.__bool__,3,10,4
numpy/array_api/_array_object,Array.__eq__,2,9,1
numpy/array_api/_array_object,Array.__float__,3,10,4
numpy/array_api/_array_object,Array.__floordiv__,2,9,1
numpy/array_api/_array_object,Array.__ge__,2,9,1
numpy/array_api/_array_object,Array.__gt__,2,9,1
numpy/array_api/_array_object,Array.__int__,3,10,4
numpy/array_api/_array_object,Array.__invert__,2,7,2
numpy/array_api/_array_object,Array.__le__,2,9,1
numpy/array_api/_array_object,Array.__lshift__,2,9,1
numpy/array_api/_array_object,Array.__lt__,2,9,1
numpy/array_api/_array_object,Array.__matmul__,2,8,1
numpy/array_api/_array_object,Array.__mod__,2,9,1
numpy/array_api/_array_object,Array.__mul__,2,9,1
numpy/array_api/_array_object,Array.__ne__,2,9,1
numpy/array_api/_array_object,Array.__neg__,2,7,2
numpy/array_api/_array_object,Array.__or__,2,9,1
numpy/array_api/_array_object,Array.__pos__,2,7,2
numpy/array_api/_array_object,Array.__pow__,2,8,1
numpy/array_api/_array_object,Array.__rshift__,2,9,1
numpy/array_api/_array_object,Array.__sub__,2,9,1
numpy/array_api/_array_object,Array.__truediv__,2,9,1
numpy/array_api/_array_object,Array.__xor__,2,9,1
numpy/array_api/_array_object,Array.__iadd__,2,8,1
numpy/array_api/_array_object,Array.__radd__,2,9,1
numpy/array_api/_array_object,Array.__iand__,2,8,1
numpy/array_api/_array_object,Array.__rand__,2,9,1
numpy/array_api/_array_object,Array.__ifloordiv__,2,8,1
numpy/array_api/_array_object,Array.__rfloordiv__,2,9,1
numpy/array_api/_array_object,Array.__ilshift__,2,8,1
numpy/array_api/_array_object,Array.__rlshift__,2,9,1
numpy/array_api/_array_object,Array.__imatmul__,4,17,13
numpy/array_api/_array_object,Array.__rmatmul__,2,8,1
numpy/array_api/_array_object,Array.__imod__,2,8,1
numpy/array_api/_array_object,Array.__rmod__,2,9,1
numpy/array_api/_array_object,Array.__imul__,2,8,1
numpy/array_api/_array_object,Array.__rmul__,2,9,1
numpy/array_api/_array_object,Array.__ior__,2,8,1
numpy/array_api/_array_object,Array.__ror__,2,9,1
numpy/array_api/_array_object,Array.__ipow__,2,8,1
numpy/array_api/_array_object,Array.__rpow__,2,8,1
numpy/array_api/_array_object,Array.__irshift__,2,8,1
numpy/array_api/_array_object,Array.__rrshift__,2,9,1
numpy/array_api/_array_object,Array.__isub__,2,8,1
numpy/array_api/_array_object,Array.__rsub__,2,9,1
numpy/array_api/_array_object,Array.__itruediv__,2,8,1
numpy/array_api/_array_object,Array.__rtruediv__,2,9,1
numpy/array_api/_array_object,Array.__ixor__,2,8,1
numpy/array_api/_array_object,Array.__rxor__,2,9,1
numpy/array_api/_array_object,Array.to_device,3,8,3
numpy/array_api/_array_object,Array.T,2,7,2
numpy/array_api/_typing,NestedSequence.__getitem__,1,2,1
numpy/array_api/tests/test_sorting_functions,test_stable_desc_argsort,1,13,1
