File,Method Name,Cyclomatic Complexity,Source Lines of Code,Mutant Density
qbittorrent/client,LoginRequired.__str__,1,1,2
qbittorrent/client,Client.__init__,4,22,21
qbittorrent/client,Client._get,1,3,2
qbittorrent/client,Client._post,1,3,2
qbittorrent/client,Client._request,6,22,20
qbittorrent/client,Client.login,2,12,15
qbittorrent/client,Client.logout,1,6,2
qbittorrent/client,Client.qbittorrent_version,1,4,2
qbittorrent/client,Client.api_version,1,4,2
qbittorrent/client,Client.shutdown,1,3,2
qbittorrent/client,Client.get_default_save_path,1,3,2
qbittorrent/client,Client.get_log,1,3,2
qbittorrent/client,Client.torrents,2,9,7
qbittorrent/client,Client.get_torrent,1,4,3
qbittorrent/client,Client.get_torrent_trackers,1,4,3
qbittorrent/client,Client.get_torrent_webseeds,1,4,3
qbittorrent/client,Client.get_torrent_files,1,4,3
qbittorrent/client,Client.get_torrent_piece_states,1,4,3
qbittorrent/client,Client.get_torrent_piece_hashes,1,4,3
qbittorrent/client,Client.global_transfer_info,1,4,2
qbittorrent/client,Client.preferences,5,7,2
qbittorrent/client,Client.sync_main_data,1,3,5
qbittorrent/client,Client.sync_peers_data,1,5,7
qbittorrent/client,Client.download_from_link,4,14,20
qbittorrent/client,Client.download_from_file,4,12,15
qbittorrent/client,Client.add_trackers,1,6,6
qbittorrent/client,Client.set_torrent_location,1,6,4
qbittorrent/client,Client.set_torrent_name,1,6,6
qbittorrent/client,Client._process_infohash_list,2,8,7
qbittorrent/client,Client.pause,1,3,4
qbittorrent/client,Client.pause_all,1,3,6
qbittorrent/client,Client.pause_multiple,1,5,2
qbittorrent/client,Client.set_category,1,6,4
qbittorrent/client,Client.create_category,1,3,4
qbittorrent/client,Client.remove_category,1,3,4
qbittorrent/client,Client.resume,1,3,4
qbittorrent/client,Client.resume_all,1,3,6
qbittorrent/client,Client.resume_multiple,1,5,2
qbittorrent/client,Client.delete_all,1,3,2
qbittorrent/client,Client.delete_all_permanently,1,3,2
qbittorrent/client,Client._delete,1,6,4
qbittorrent/client,Client.recheck,1,5,2
qbittorrent/client,Client.recheck_all,1,3,6
qbittorrent/client,Client.reannounce,1,5,2
qbittorrent/client,Client.increase_priority,1,5,2
qbittorrent/client,Client.decrease_priority,1,5,2
qbittorrent/client,Client.set_max_priority,1,5,2
qbittorrent/client,Client.set_min_priority,1,5,2
qbittorrent/client,Client.set_file_priority,3,12,22
qbittorrent/client,Client.set_automatic_torrent_management,1,6,6
qbittorrent/client,Client.get_global_download_limit,1,3,2
qbittorrent/client,Client.set_global_download_limit,1,3,4
qbittorrent/client,Client.get_global_upload_limit,1,3,2
qbittorrent/client,Client.set_global_upload_limit,1,3,4
qbittorrent/client,Client.get_torrent_download_limit,1,5,2
qbittorrent/client,Client.set_torrent_download_limit,1,6,4
qbittorrent/client,Client.get_torrent_upload_limit,1,5,2
qbittorrent/client,Client.set_torrent_upload_limit,1,6,4
qbittorrent/client,Client.set_preferences,1,7,8
qbittorrent/client,Client.get_alternative_speed_status,1,3,2
qbittorrent/client,Client.toggle_alternative_speed,1,3,2
qbittorrent/client,Client.toggle_sequential_download,1,5,2
qbittorrent/client,Client.toggle_first_last_piece_priority,1,5,2
qbittorrent/client,Client.force_start,1,6,4
qbittorrent/client,Client.set_super_seeding,1,6,4
