Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
EventMethodModel.toSAX( ContentHandler handler );3;1;15
EventMethodModel.addParameter( Parameter param );1;0;3
EventMethodModel.addParameter( Class type , String name );1;0;5
EventMethodModel.getParameters( );1;0;3
Parameter.Parameter( Class type , String name );1;0;4
EventMethodModel.getSeverity( );1;0;3
EventMethodModel.getExceptionClass( );1;0;3
EventMethodModel.setExceptionClass( String exceptionClass );1;0;3
EventMethodModel.EventMethodModel( String methodName , EventSeverity severity );1;0;4
EventMethodModel.getMethodName( );1;0;3
***not in a method***;0;1;0
Parameter.toSAX( ContentHandler handler );1;0;8
Parameter.getType( );1;0;3
EventMethodModel.setSeverity( EventSeverity severity );1;0;3
Parameter.getName( );1;0;3
EventMethodModel.setMethodName( String name );1;0;3
