Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
LazyResource.isLocal( );1;0;4
LazyResource.setLastModified( long lastModified );1;0;3
LazyResource.getName( );1;0;3
LazyResource.setLocal( boolean local );1;0;3
LazyResource.checkInit( );2;1;6
LazyResource.LazyResource( String name );1;0;3
LazyResource.getContentLength( );1;0;4
LazyResource.toString( );1;0;3
LazyResource.setContentLength( long contentLength );1;0;3
LazyResource.init( Resource r );1;0;6
LazyResource.setExists( boolean exists );1;0;3
LazyResource.getLastModified( );1;0;4
LazyResource.exists( );1;0;4
