Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
DocumentSet.DocumentSet( Document [ ] _documents );2;2;5
DocumentSet.addAll( DocumentSet set );3;4;9
DocumentSet.add( Document document );3;1;10
DocumentSet.visit( DocumentVisitor visitor );2;2;6
DocumentSet.DocumentSet( );1;0;2
DocumentSet.getDocuments( );1;0;3
DocumentSet.contains( Document document );1;0;3
DocumentSet.reverse( );1;0;3
DocumentSet.isEmpty( );1;0;3
DocumentSet.getList( );1;0;3
DocumentSet.removeAll( DocumentSet set );2;2;6
DocumentSet.remove( Document resource );3;2;9
DocumentSet.clear( );1;0;3
