Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
LdapDaoFactory.getHauskeysUserDao( );1;0;3
LdapDaoFactory.getPermissionDao( );1;0;3
LdapDaoFactory.close( );2;0;10
LdapDaoFactory.LdapDaoFactory( Properties props );2;0;12
LdapDaoFactory.getApplicationDao( );1;0;3
LdapDaoFactory.getLocalUserDao( );1;0;3
LdapDaoFactory.getGroupDao( );1;0;3
LdapDaoFactory.getExternalUserDao( );1;0;3
LdapDaoFactory.getRoleDao( );1;0;3
LdapDaoFactory.getUserDao( );1;0;4
LdapDaoFactory.getProfileDao( );1;0;3
