Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
PortalContextProviderImpl.init( final RequestContext requestContext );3;2;27
PortalContextProviderImpl.getDefaultModes( );1;0;8
PortalContextProviderImpl.getPropertyNames( );1;0;3
PortalContextProviderImpl.getBaseURLexcludeContext( boolean secure );2;0;3
PortalContextProviderImpl.getBaseURL( boolean secure );2;0;3
PortalContextProviderImpl.getDefaultStates( );1;0;7
PortalContextProviderImpl.getSupportedWindowStates( );1;0;3
PortalContextProviderImpl.getProperty( String name );2;1;6
PortalContextProviderImpl.getPortalInfo( );1;0;3
PortalContextProviderImpl.getSupportedPortletModes( );1;0;3
PortalContextProviderImpl.PortalContextProviderImpl( RequestContext context );1;0;7
