Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
IvyModuleDescriptorEditor.triggerResolve( );3;2;9
IvyModuleDescriptorEditor.isSaveAsAllowed( );1;0;3
IvyModuleDescriptorEditor.doSaveAs( );1;0;5
IvyModuleDescriptorEditor.createPageOverView( );2;0;8
IvyModuleDescriptorEditor.setInput( IEditorInput input );5;2;17
IvyModuleDescriptorEditor.resourceChanged( IResourceChangeEvent event );4;1;18
IvyModuleDescriptorEditor.newCompletionModel( IFile file );1;0;4
IvyModuleDescriptorEditor.IvyModuleDescriptorEditor( );1;0;4
IvyModuleDescriptorEditor.run( );3;2;11
IvyModuleDescriptorEditor.gotoMarker( IMarker marker );1;0;4
IvyModuleDescriptorEditor.doSave( IProgressMonitor monitor );1;0;3
IvyModuleDescriptorEditor.dispose( );1;0;4
IvyModuleDescriptorEditor.pageChange( int newPageIndex );2;1;6
IvyModuleDescriptorEditor.init( IEditorSite site , IEditorInput editorInput );2;1;6
IvyModuleDescriptorEditor.addPages( );1;0;3
IvyModuleDescriptorEditor.doSave( IProgressMonitor progressMonitor );1;0;4
IvyModuleDescriptorEditor.createPageXML( );2;0;21
IvyModuleDescriptorEditor.createPagePreview( );2;0;14
