Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ClientInitializer.needsReflection( AptField genField );2;0;6
ClientInitializer.getClassName( );1;0;1
ClientInitializer.ClientInitializer( AptControlClient controlClient );3;2;11
ClientInitializer.getShortName( );1;0;1
ClientInitializer.getReflectFields( );1;0;3
ClientInitializer.getControlClient( );1;0;1
ClientInitializer.getPackage( );1;0;1
ClientInitializer.isRootPackage( );2;2;1
ClientInitializer.getSuperClass( );1;0;1
