Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
AptControlClient.AptControlClient( Declaration decl , TwoPhaseAnnotationProcessor ap );2;1;13
AptControlClient.needsUniqueID( );4;1;10
AptControlClient.hasControls( );1;1;1
AptControlClient.getID( AptControlField control );2;1;5
AptControlClient.needsFieldInit( );1;0;3
AptControlClient.getControls( );1;0;1
AptControlClient.hasSuperClient( );1;1;3
AptControlClient.getSuperClientName( );4;2;17
AptControlClient.initControls( );5;4;12
AptControlClient.getGenerateOutput( Filer filer );1;0;13
AptControlClient.initEventAdaptors( );33;29;108
AptControlClient.getSuperClass( );1;0;1
AptControlClient.getField( String name );3;0;6
AptControlClient.getCheckOutput( Filer filer );1;0;3
AptControlClient.getGeneratedTypes( );1;0;3
