Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
TCPConfigGui.modifyTestElement( TestElement element );1;0;10
TCPConfigGui.clearGui( );1;0;10
TCPConfigGui.TCPConfigGui( );1;0;3
TCPConfigGui.createTestElement( );1;0;5
TCPConfigGui.createTimeoutPanel( );1;0;9
TCPConfigGui.TCPConfigGui( boolean displayName );1;0;4
TCPConfigGui.createRequestPanel( );1;0;10
TCPConfigGui.createClosePortPanel( );1;0;9
TCPConfigGui.getLabelResource( );1;0;3
TCPConfigGui.createPortPanel( );1;0;9
TCPConfigGui.createServerPanel( );1;0;9
TCPConfigGui.configure( TestElement element );1;0;10
TCPConfigGui.init( );2;0;18
TCPConfigGui.createNoDelayPanel( );1;0;9
