Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
DataInputStream.readFully( byte [ ] var0 );1;0;1
DataInputStream.readUnsignedShort( );1;0;1
DataInputStream.readShort( );1;0;1
DataInputStream.readBoolean( );1;0;1
DataInputStream.readUnsignedByte( );1;0;1
DataInputStream.readUTF( );1;0;1
DataInputStream.readByte( );1;0;1
DataInputStream.readLong( );1;0;1
DataInputStream.read( byte [ ] var0 );1;0;1
DataInputStream.skipBytes( int var0 );1;0;1
DataInputStream.readDouble( );1;0;1
DataInputStream.readFloat( );1;0;1
DataInputStream.readFully( byte [ ] var0 , int var1 , int var2 );1;0;1
DataInputStream.DataInputStream( java . io . InputStream var0 );1;0;1
DataInputStream.readChar( );1;0;1
DataInputStream.read( byte [ ] var0 , int var1 , int var2 );1;0;1
DataInputStream.readLine( );1;0;1
DataInputStream.readUTF( java . io . DataInput var0 );1;0;1
DataInputStream.readInt( );1;0;1
