Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
OperationInfo.addParameter( ParameterInfo parameter );1;1;9
OperationInfo.getRole( );1;0;3
OperationInfo.setRole( String role );1;0;3
OperationInfo.getImpact( );1;0;3
OperationInfo.OperationInfo( );1;0;3
OperationInfo.createOperationInfo( );6;3;25
OperationInfo.setName( String name );1;0;4
OperationInfo.setImpact( String impact );2;1;6
OperationInfo.OperationInfo( String name , boolean getter , String type );2;0;17
OperationInfo.setDescription( String description );1;0;4
OperationInfo.getSignature( );1;0;3
OperationInfo.getReturnType( );1;0;3
OperationInfo.setReturnType( String returnType );1;0;3
OperationInfo.toString( );1;0;13
