File,Method Name,Cyclomatic Complexity,Source Lines of Code,Mutant Density
daemon/daemon-posix.cc, handle_signals, 6, 23, 8
daemon/daemon-posix.cc, setup_signals, 4, 28, 23
daemon/daemon-posix.cc, spawn, 5, 37, 10
daemon/daemon.cc, reopen_log_file, 2, 23, 19
daemon/daemon.cc, getConfigDir, 2, 15, 5
daemon/daemon.cc, onFileAdded, 11, 78, 51
daemon/daemon.cc, printMessage, 6, 40, 11
daemon/daemon.cc, pumpLogMessages, 3, 13, 13
daemon/daemon.cc, report_status, 2, 13, 13
daemon/daemon.cc, periodic_update, 0, 5, 3
daemon/daemon.cc, periodic_update, 0, 6, 2
daemon/daemon.cc, on_rpc_callback, 1, 14, 5
daemon/daemon.cc, parse_args, 47, 169, 71
daemon/daemon.cc, reconfigure, 2, 25, 19
daemon/daemon.cc, stop, 0, 4, 2
daemon/daemon.cc, start, 19, 155, 111
daemon/daemon.cc, init, 5, 34, 31
daemon/daemon.cc, handle_error, 0, 6, 2
daemon/daemon.cc, tr_main, 2, 16, 9
libtransmission/announce-list.cc, set, 1, 9, 4
libtransmission/announce-list.cc, remove, 1, 10, 5
libtransmission/announce-list.cc, remove, 1, 10, 5
libtransmission/announce-list.cc, replace, 3, 15, 12
libtransmission/announce-list.cc, add, 3, 21, 17
libtransmission/announce-list.cc, add, 3, 19, 15
libtransmission/announce-list.cc, announceToScrape, 3, 14, 9
libtransmission/announce-list.cc, announceToScrape, 1, 8, 2
libtransmission/announce-list.cc, canAdd, 4, 15, 14
libtransmission/announce-list.cc, save, 8, 36, 37
libtransmission/announce-list.cc, parse, 5, 33, 20
libtransmission/announce-list.cc, toString, 3, 16, 11
libtransmission/announce-list.h, add, 0, 4, 2
libtransmission/announce-list.h, clear, 0, 4, 1
libtransmission/bandwidth.cc, getSpeedBytesPerSecond, 5, 27, 22
libtransmission/bandwidth.cc, notifyBandwidthConsumedBytes, 2, 17, 15
libtransmission/bandwidth.cc, tr_bandwidth, 0, 4, 1
libtransmission/bandwidth.cc, deparent, 1, 10, 8
libtransmission/bandwidth.cc, setParent, 1, 13, 7
libtransmission/bandwidth.cc, allocateBandwidth, 4, 24, 17
libtransmission/bandwidth.cc, phaseOne, 4, 24, 14
libtransmission/bandwidth.cc, allocate, 5, 34, 14
libtransmission/bandwidth.cc, clamp, 10, 35, 44
libtransmission/bandwidth.cc, notifyBandwidthConsumed, 7, 29, 17
libtransmission/bandwidth.cc, getLimits, 0, 9, 4
libtransmission/bandwidth.cc, setLimits, 0, 7, 5
libtransmission/bitfield.cc, countFlags, 6, 54, 43
libtransmission/bitfield.cc, count, 2, 12, 4
libtransmission/bitfield.cc, isValid, 1, 4, 5
libtransmission/bitfield.cc, raw, 2, 14, 8
libtransmission/bitfield.cc, ensureBitsAlloced, 3, 13, 11
libtransmission/bitfield.cc, ensureNthBitAlloced, 1, 9, 5
libtransmission/bitfield.cc, setTrueCount, 3, 12, 14
libtransmission/bitfield.cc, incrementTrueCount, 2, 6, 2
libtransmission/bitfield.cc, decrementTrueCount, 2, 6, 2
libtransmission/bitfield.cc, setHasNone, 0, 8, 5
libtransmission/bitfield.cc, setHasAll, 0, 8, 5
libtransmission/bitfield.cc, setRaw, 2, 14, 12
libtransmission/bitfield.cc, setFromBools, 2, 15, 15
libtransmission/bitfield.h, unset, 0, 4, 2
libtransmission/bitfield.h, unsetSpan, 0, 4, 2
libtransmission/bitfield.h, hasAll, 2, 4, 12
libtransmission/bitfield.h, hasNone, 2, 4, 12
libtransmission/bitfield.h, test, 2, 4, 7
libtransmission/bitfield.h, empty, 0, 4, 2
libtransmission/bitfield.h, percent, 3, 12, 5
libtransmission/bitfield.h, testFlag, 1, 9, 13
libtransmission/bitfield.h, freeArray, 0, 4, 1
libtransmission/bitfield.h, rebuildTrueCount, 0, 4, 2
libtransmission/block-info.cc, initSizes, 4, 17, 17
libtransmission/blocklist.cc, ensureLoaded, 10, 73, 64
libtransmission/blocklist.cc, loadBlocklists, 8, 30, 31
libtransmission/blocklist.cc, contains, 1, 11, 15
libtransmission/blocklist.cc, saveNew, 3, 29, 13
libtransmission/blocklist.h, size, 0, 5, 1
libtransmission/blocklist.h, enabled, 0, 4, 2
libtransmission/blocklist.h, setEnabled, 0, 4, 2
libtransmission/clients.cc, tr_clientForId, 11, 41, 43
