Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
JCRSelection.addSubnode( JCRSelection subnode );2;1;4
JCRSelection.getSubnodes( );1;0;3
JCRSelection.JCRSelection( );1;0;1
JCRSelection.setSubnodes( Set subnodes );1;0;3
JCRSelection.equals( Object other );4;4;5
JCRSelection.getNamespaces( );1;0;5
JCRSelection.hasSubnodes( );2;3;3
JCRSelection.JCRSelection( String namespaceURI , String localname );1;0;3
JCRSelection.hashCode( );2;1;4
JCRSelection.fillNamespaces( Set ret );4;2;9
JCRSelection.setName( QName name );1;0;3
JCRSelection.setName( String namespaceURI , String localname );1;0;3
JCRSelection.getName( );1;0;3
