Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
MediaTypeFactory.getMediaType( @ Nullable Resource resource );1;0;5
MediaTypeFactory.parseMimeTypes( );6;6;23
MediaTypeFactory.MediaTypeFactory( );1;0;2
MediaTypeFactory.getMediaType( @ Nullable String filename );1;0;3
MediaTypeFactory.getMediaTypes( @ Nullable String filename );3;2;8
