Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
HttpComponent.getConfiguredEndpoints( );1;0;3
HttpComponent.setHost( String host );1;0;3
HttpComponent.getClient( );1;0;3
HttpComponent.createServiceUnitManager( );1;0;5
HttpComponent.doShutDown( );4;3;18
HttpComponent.setPath( String path );1;0;3
HttpComponent.getResolvedEPR( ServiceEndpoint ep );3;1;16
HttpComponent.setConnectionPool( org . mortbay . jetty . client . HttpClient connectionPool );1;0;3
HttpComponent.getServer( );1;0;3
HttpComponent.setAuthenticationService( Object authenticationService );1;0;3
HttpComponent.createNewJettyClient( );1;0;9
HttpComponent.doStop( );1;0;3
HttpComponent.doStart( );1;0;3
HttpComponent.getConnectionPool( );1;0;3
HttpComponent.setEndpoints( HttpEndpointType [ ] endpoints );1;0;3
HttpComponent.setPort( int port );1;0;3
HttpComponent.doInit( );9;4;50
HttpComponent.setProtocol( String protocol );1;0;3
HttpComponent.setServer( ContextManager server );1;0;3
HttpComponent.setConfiguration( HttpConfiguration configuration );1;0;3
HttpComponent.getEndpointClasses( );1;0;3
HttpComponent.setKeystoreManager( Object keystoreManager );1;0;3
HttpComponent.getPort( );1;0;3
HttpComponent.getEPRProtocols( );1;0;3
HttpComponent.setClient( HttpClient client );1;0;3
HttpComponent.getPath( );1;0;3
HttpComponent.getExtensionMBean( );1;0;3
HttpComponent.getMainProcessor( );1;0;3
HttpComponent.getAuthenticationService( );1;0;3
HttpComponent.getEndpoints( );1;0;3
HttpComponent.getProtocol( );1;0;3
HttpComponent.getKeystoreManager( );1;0;3
HttpComponent.getHost( );1;0;3
HttpComponent.getConfiguration( );1;0;3
