Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
TrieUtils.trieCodedToLongAuto( final String s );1;0;3
TrieUtils.longToTrieCoded( final long l );1;1;3
TrieUtils.doubleToTrieCoded( final double d );2;3;9
TrieUtils.autoDetectVariant( final String s );4;3;12
TrieUtils.trieCodedToLong( final String s );1;1;3
TrieUtils.addLongTrieCodedDocumentField( final Document ldoc , final String fieldname , final long val , final boolean index , final Field . Store store );1;0;3
TrieUtils.setDefaultTrieVariant( final TrieUtils variant );1;0;3
TrieUtils.dateToTrieCoded( final Date d );1;0;3
TrieUtils.addConvertedTrieCodedDocumentField( final Document ldoc , final String fieldname , final String val , final boolean index , final Field . Store store );4;5;22
TrieUtils.trieCodedToDoubleAuto( final String s );1;0;3
TrieUtils.trieCodedToDate( final String s );1;0;3
TrieUtils.trieCodedToDateAuto( final String s );1;0;3
TrieUtils.internalLongToTrieCoded( long l );2;6;8
TrieUtils.trieCodedToDouble( final String s );2;3;9
TrieUtils.TrieUtils( int bits );1;6;9
TrieUtils.addDateTrieCodedDocumentField( final Document ldoc , final String fieldname , final Date val , final boolean index , final Field . Store store );1;0;3
TrieUtils.internalTrieCodedToLong( final String s );6;10;20
TrieUtils.decrementTrieCoded( final String v );4;7;12
TrieUtils.incrementTrieCoded( final String v );4;7;12
TrieUtils.getDefaultTrieVariant( );1;0;3
TrieUtils.addDoubleTrieCodedDocumentField( final Document ldoc , final String fieldname , final double val , final boolean index , final Field . Store store );1;0;3
