Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ExtendedComponentSelector.release( Component component );3;2;7
ExtendedComponentSelector.getRoleName( Configuration config );3;3;7
ExtendedComponentSelector.select( Object hint );6;3;22
ExtendedComponentSelector.setRoleManager( RoleManager roles );1;0;4
ExtendedComponentSelector.ExtendedComponentSelector( );1;0;3
ExtendedComponentSelector.canRelease( Component component );3;2;6
ExtendedComponentSelector.setParentLocator( ComponentLocator locator );2;1;7
ExtendedComponentSelector.getComponentInstanceName( );1;0;3
ExtendedComponentSelector.dispose( );2;1;8
ExtendedComponentSelector.ExtendedComponentSelector( ClassLoader loader );2;1;8
ExtendedComponentSelector.getDefaultHint( );3;3;6
ExtendedComponentSelector.hasComponent( Object hint );3;3;7
ExtendedComponentSelector.getClassAttributeName( );1;0;3
ExtendedComponentSelector.hasDeclaredComponent( Object hint );1;0;3
ExtendedComponentSelector.configure( Configuration config );9;7;46
ExtendedComponentSelector.getDefaultHintAttributeName( );1;0;3
