Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
AvalonMailRepository.internalRemove( String key );2;1;5
AvalonMailRepository.configure( Configuration conf );5;2;17
AvalonMailRepository.internalStore( Mail mc );10;6;44
AvalonMailRepository.retrieve( String key );6;1;33
AvalonMailRepository.initialize( );10;1;46
AvalonMailRepository.selectRepository( Store store , String type );1;0;9
AvalonMailRepository.list( );4;1;13
