Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
FileMonitorActivator.getContext( );1;0;3
FileMonitorActivator.deleted( String pid );2;1;6
FileMonitorActivator.setPropertiesFromContext( Hashtable properties , String ... keys );3;1;8
FileMonitorActivator.getConfigurationAdminTracker( );1;0;3
FileMonitorActivator.stop( BundleContext context );3;0;13
FileMonitorActivator.getPackageAdminTracker( );1;0;3
FileMonitorActivator.getConfigurationAdmin( );1;0;3
FileMonitorActivator.start( BundleContext context );1;0;18
FileMonitorActivator.getName( );1;0;3
FileMonitorActivator.updated( String pid , Dictionary properties );1;0;6
