Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
UpperCaseFilter.endElement( QName element , Augmentations augs );1;0;3
UpperCaseFilter.toUpperCase( QName qname );4;3;11
UpperCaseFilter.emptyElement( QName element , XMLAttributes attributes , Augmentations augs );1;0;3
UpperCaseFilter.startElement( QName element , XMLAttributes attributes , Augmentations augs );1;0;3
