Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Feature.Feature( String name );1;0;3
Feature.getName( );1;0;3
AddFeaturesToRepoMojo.copy( InputStream is , File dir , String destName , String destDir , byte [ ] buffer );6;5;28
Repository.Repository( URI uri );1;0;3
Feature.getBundles( );1;0;3
AddFeaturesToRepoMojo.execute( );13;12;52
Feature.getDependencies( );1;0;3
AddFeaturesToRepoMojo.addFeatures( List < String > features , Set < String > transitiveFeatures , Map < String , Feature > featuresMap );2;0;7
AddFeaturesToRepoMojo.translateFromMaven( String uri );9;13;31
Repository.getURI( );1;0;3
AddFeaturesToRepoMojo.getLocalRepoUrl( );2;1;7
Feature.getConfigurations( );1;0;3
Repository.getFeatures( );2;1;6
Feature.addConfig( String name , Map < String , String > properties );1;0;3
Feature.addBundle( String bundle );1;0;3
Repository.load( );10;11;46
Feature.addDependency( String dependency );1;0;3
