Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
HungarianStemmer.r_factive( );9;5;36
HungarianStemmer.r_case( );4;3;18
HungarianStemmer.r_undouble( );4;6;19
HungarianStemmer.r_R1( );2;2;7
HungarianStemmer.r_mark_regions( );17;11;73
HungarianStemmer.r_plural( );11;2;40
HungarianStemmer.r_sing_owner( );24;2;79
HungarianStemmer.r_double( );2;3;10
HungarianStemmer.stem( );21;28;94
***not in a method***;0;166;0
HungarianStemmer.r_plur_owner( );33;2;106
HungarianStemmer.r_owned( );13;2;46
HungarianStemmer.r_instrum( );9;5;36
HungarianStemmer.copy_from( HungarianStemmer other );1;0;4
HungarianStemmer.r_v_ending( );6;2;25
HungarianStemmer.r_case_other( );8;2;31
HungarianStemmer.r_case_special( );7;2;28
