Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
DefaultInputHandler.getInputStream( );1;0;3
DefaultInputHandler.getPrompt( InputRequest request );7;3;31
DefaultInputHandler.handleInput( InputRequest request );5;2;26
DefaultInputHandler.DefaultInputHandler( );1;0;2
