Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
EventAwareCacheImpl.processEvent( Event e );6;5;13
EventAwareCacheImpl.clear( );1;0;4
EventAwareCacheImpl.handleEventValidity( EventValidity val , Serializable key );2;0;6
EventAwareCacheImpl.veryifyEventCache( );5;4;13
EventAwareCacheImpl.remove( Serializable key );1;0;4
EventAwareCacheImpl.store( Serializable key , CachedResponse response );2;2;8
EventAwareCacheImpl.handleAggregatedValidity( AbstractAggregatedValidity val , Serializable key );2;0;7
EventAwareCacheImpl.initialize( );2;1;7
EventAwareCacheImpl.setEventRegistry( EventRegistry eventRegistry );1;0;3
EventAwareCacheImpl.examineValidity( SourceValidity val , Serializable key );4;0;9
