Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ComparatorChain.hashCode( );3;4;10
ComparatorChain.compare( Object o1 , Object o2 );6;7;22
ComparatorChain.ComparatorChain( List list , BitSet bits );1;0;4
***not in a method***;0;1;0
ComparatorChain.setForwardSort( int index );1;0;4
ComparatorChain.checkLocked( );2;1;5
ComparatorChain.addComparator( Comparator comparator , boolean reverse );2;2;7
ComparatorChain.isLocked( );1;0;3
ComparatorChain.setReverseSort( int index );1;0;4
ComparatorChain.ComparatorChain( Comparator comparator , boolean reverse );2;1;8
ComparatorChain.ComparatorChain( List list );1;0;3
ComparatorChain.size( );1;0;3
ComparatorChain.ComparatorChain( );1;0;3
ComparatorChain.setComparator( int index , Comparator comparator , boolean reverse );2;1;9
ComparatorChain.ComparatorChain( Comparator comparator );1;0;3
ComparatorChain.checkChainIntegrity( );2;1;5
ComparatorChain.addComparator( Comparator comparator );1;0;3
ComparatorChain.equals( Object object );7;7;13
ComparatorChain.setComparator( int index , Comparator comparator );1;0;3
