Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
EntriesEnumeration.listFilesRecursive( File dir );4;4;19
DirectoryContent.getEntries( );3;1;8
DirectoryContent.close( );1;0;3
EntriesEnumeration.EntriesEnumeration( File dir );1;0;4
DirectoryContent.finalize( );1;0;2
EntriesEnumeration.nextElement( );4;5;16
DirectoryContent.getEntry( String name );10;7;45
DirectoryContent.toString( );1;0;3
EntriesEnumeration.hasMoreElements( );2;3;3
DirectoryContent.hasEntry( String name );4;4;11
DirectoryContent.open( );1;0;3
DirectoryContent.DirectoryContent( File dir );1;0;3
DirectoryContent.getEntryAsStream( String name );4;4;11
