Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
PortletDefinitionRegistryImpl.dispose( );2;1;7
PortletDefinitionRegistryImpl.PortletDefinitionRegistryImpl( );1;0;2
PortletDefinitionRegistryImpl.loadWar( File warFile , String webModule );7;3;31
PortletDefinitionRegistryImpl.inform( DeploymentEvent event );4;2;20
PortletDefinitionRegistryImpl.getPortalService( );1;0;3
PortletDefinitionRegistryImpl.getPortletApplicationDefinitionList( );1;0;3
PortletDefinitionRegistryImpl.getPortletApplicationEntityList( );1;0;3
PortletDefinitionRegistryImpl.getPortletDefinition( ObjectID id );1;0;3
PortletDefinitionRegistryImpl.run( );4;1;16
PortletDefinitionRegistryImpl.initialize( );14;8;79
PortletDefinitionRegistryImpl.service( ServiceManager serviceManager );1;0;4
***not in a method***;0;1;0
PortletDefinitionRegistryImpl.loadWebApp( String baseDir , String webModule );7;7;30
PortletDefinitionRegistryImpl.scanWebapps( );9;5;27
PortletDefinitionRegistryImpl.loadLocal( );3;2;17
PortletDefinitionRegistryImpl.load( InputSource portletXml , InputSource webXml , InputSource copletXml , String webModule );10;2;69
PortletDefinitionRegistryImpl.parameterize( Parameters params );1;0;9
