Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
PortletApplicationDefinitionImpl.preStore( Object parameter );1;0;3
PortletApplicationDefinitionImpl.getId( );2;1;6
PortletApplicationDefinitionImpl.setRegistry( PortletDefinitionRegistryImpl registry );1;0;3
PortletApplicationDefinitionImpl.getSecurityConstraint( );1;0;3
PortletApplicationDefinitionImpl.getCustomPortletMode( );1;0;3
PortletApplicationDefinitionImpl.setVersion( String version );1;0;3
PortletApplicationDefinitionImpl.getUserAttribute( );1;0;3
PortletApplicationDefinitionImpl.getPortletDefinitionList( );1;0;3
PortletApplicationDefinitionImpl.setCustomPortletMode( Collection customPortletMode );1;0;3
PortletApplicationDefinitionImpl.setUserAttribute( Collection userAttribute );1;0;3
PortletApplicationDefinitionImpl.getCastorPortlets( );1;0;3
PortletApplicationDefinitionImpl.getVersion( );1;0;3
PortletApplicationDefinitionImpl.getCustomPortletState( );1;0;3
PortletApplicationDefinitionImpl.postStore( Object parameter );1;0;3
PortletApplicationDefinitionImpl.getWebApplicationDefinition( );1;0;3
PortletApplicationDefinitionImpl.getAppId( );1;0;3
PortletApplicationDefinitionImpl.getRegistry( );1;0;3
PortletApplicationDefinitionImpl.setWebApplicationDefinition( WebApplicationDefinition webApplication );1;0;3
PortletApplicationDefinitionImpl.postLoad( Object parameter );1;0;3
PortletApplicationDefinitionImpl.setAppId( String appId );1;0;3
PortletApplicationDefinitionImpl.setSecurityConstraint( Collection securityConstraint );1;0;3
PortletApplicationDefinitionImpl.setCustomPortletState( Collection customPortletState );1;0;3
PortletApplicationDefinitionImpl.getGUID( );5;5;18
PortletApplicationDefinitionImpl.postBuild( Object parameter );1;0;2
PortletApplicationDefinitionImpl.setContextRoot( String contextRoot );3;3;7
PortletApplicationDefinitionImpl.preBuild( Object parameter );1;0;12
