Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
WSRPRequestImpl.getWindowState( );1;0;3
WSRPRequestImpl.WSRPRequestImpl( SimplePortletWindowSession session , Request request , ConsumerEnvironment env );4;3;15
WSRPRequestImpl.getUserAuthentication( );1;0;3
WSRPRequestImpl.getModes( );1;0;3
WSRPRequestImpl.getMimeTypes( );1;0;3
WSRPRequestImpl.getMode( );1;0;3
WSRPRequestImpl.getClientData( );1;0;3
WSRPRequestImpl.getNavigationalState( );1;0;3
WSRPRequestImpl.getPortletInstanceKey( );1;0;3
WSRPRequestImpl.getFormParameters( );1;0;3
WSRPRequestImpl.getSessionID( );2;1;7
WSRPRequestImpl.getCharacterEncodingSet( );1;0;3
WSRPRequestImpl.getCachedMarkup( );1;0;3
WSRPRequestImpl.getWindowStates( );1;0;3
WSRPRequestImpl.getInteractionState( );1;0;3
WSRPRequestImpl.getLocales( );1;0;3
