Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ChainBase.ChainBase( Command command );1;0;3
ChainBase.addCommand( Command command );3;2;12
ChainBase.getCommands( );1;0;3
ChainBase.execute( Context context );12;10;44
ChainBase.ChainBase( );1;0;2
ChainBase.ChainBase( Collection commands );3;1;9
ChainBase.ChainBase( Command [ ] commands );3;3;8
