Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
JbiProxyFactoryBean.setPropagateSecuritySubject( boolean propagateSecuritySubject );1;0;3
JbiProxyFactoryBean.getFactory( );1;0;3
JbiProxyFactoryBean.isPropagateSecuritySubject( );1;0;3
JbiProxyFactoryBean.setContainer( Container container );1;0;3
JbiProxyFactoryBean.getContainer( );1;0;3
JbiProxyFactoryBean.getJBIInvocationHandler( );2;1;9
JbiProxyFactoryBean.getContext( );1;0;3
JbiProxyFactoryBean.afterPropertiesSet( );2;1;5
JbiProxyFactoryBean.getInternalContext( );4;3;14
JbiProxyFactoryBean.destroy( );2;1;6
JbiProxyFactoryBean.setContext( ComponentContext context );1;0;3
JbiProxyFactoryBean.setName( String name );1;0;3
JbiProxyFactoryBean.createProxy( );1;0;10
JbiProxyFactoryBean.setEndpoint( String endpointName );1;0;3
JbiProxyFactoryBean.getEndpoint( );1;0;3
JbiProxyFactoryBean.getInterfaceName( );1;0;3
JbiProxyFactoryBean.setService( QName service );1;0;3
JbiProxyFactoryBean.getService( );1;0;3
JbiProxyFactoryBean.getObject( );2;1;6
JbiProxyFactoryBean.isSingleton( );1;0;3
JbiProxyFactoryBean.getObjectType( );1;0;3
JbiProxyFactoryBean.setInterfaceName( QName interfaceName );1;0;3
JbiProxyFactoryBean.invoke( Object p , Method method , Object [ ] args );1;0;4
JbiProxyFactoryBean.getName( );1;0;3
JbiProxyFactoryBean.setType( Class type );1;0;3
JbiProxyFactoryBean.setFactory( ClientFactory factory );1;0;3
JbiProxyFactoryBean.getType( );1;0;3
