Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
TreeWalkerView.main( String args [ ] );3;1;17
TreeWalkerView.expandTree( );2;2;5
Errors.clearErrors( );1;0;3
TreeWalkerView.windowClosing( java . awt . event . WindowEvent e );1;0;3
Errors.error( SAXParseException ex );1;0;3
TreeWalkerView.TreeWalkerView( String filename );5;1;176
TreeWalkerView.valueChanged( ListSelectionEvent e );1;0;2
TreeWalkerView.valueChanged( TreeSelectionEvent e );2;0;6
TreeWalkerView.nodeSelected( TreeNode treeNode );2;1;6
TreeWalkerView.setMessage( String string );1;0;6
Errors.warning( SAXParseException ex );1;0;3
TreeWalkerView.getPreferredSize( );1;0;3
TreeWalkerView.actionPerformed( ActionEvent e );30;31;145
Errors.store( SAXParseException ex , String type );4;5;17
TreeWalkerView.handleButton( Node node , String function );3;2;14
Errors.getErrorNodes( );1;0;3
Errors.fatalError( SAXParseException ex );1;0;3
Errors.getError( Node node );1;0;3
