File;Method Name;Z-score
spring-core/src/main/java/org/springframework/asm/ClassReader.java;ClassReader.computeImplicitFrame( final Context context );4.054095198077557
spring-core/src/main/java/org/springframework/asm/ClassReader.java;ClassReader.getFirstAttributeOffset( );4.4523731575942325
spring-core/src/main/java/org/springframework/asm/ClassReader.java;ClassReader.readBootstrapMethodsAttribute( final int maxStringLength );2.0627054004941847
spring-core/src/main/java/org/springframework/asm/ClassReader.java;ClassReader.readInt( final int offset );2.0627054004941847
spring-core/src/main/java/org/springframework/asm/ClassReader.java;ClassReader.readModuleAttributes( final ClassVisitor classVisitor , final Context context , final int moduleOffset , final int modulePackagesOffset , final String moduleMainClass );9.032569692035986
spring-core/src/main/java/org/springframework/asm/ClassReader.java;ClassReader.readStackMapFrame( final int stackMapFrameOffset , final boolean compressed , final boolean expand , final Context context );5.448068056385918
spring-core/src/main/java/org/springframework/asm/ClassReader.java;ClassReader.readTypeAnnotationTarget( final Context context , final int typeAnnotationOffset );4.253234177835894
spring-core/src/main/java/org/springframework/asm/ClassReader.java;ClassReader.readTypeAnnotations( final MethodVisitor methodVisitor , final Context context , final int runtimeTypeAnnotationsOffset , final boolean visible );4.253234177835894
spring-core/src/main/java/org/springframework/asm/ClassReader.java;ClassReader.readUtf( final int utfOffset , final int utfLength , final char [ ] charBuffer );4.4523731575942325
spring-core/src/main/java/org/springframework/asm/ClassVisitor.java;ClassVisitor.ClassVisitor( final int api , final ClassVisitor classVisitor );2.0627054004941847
spring-core/src/main/java/org/springframework/asm/FieldVisitor.java;FieldVisitor.FieldVisitor( final int api , final FieldVisitor fieldVisitor );2.0627054004941847
spring-core/src/main/java/org/springframework/asm/FieldWriter.java;FieldWriter.putFieldInfo( final ByteVector output );4.452373157594232
spring-core/src/main/java/org/springframework/asm/Frame.java;Frame.accept( final MethodWriter methodWriter );5.248929076627579
spring-core/src/main/java/org/springframework/asm/Frame.java;Frame.getConcreteOutputType( final int abstractOutputType , final int numStack );3.6558172385608825
spring-core/src/main/java/org/springframework/asm/Frame.java;Frame.getInitializedType( final SymbolTable symbolTable , final int abstractType );3.4566782588025458
spring-core/src/main/java/org/springframework/asm/Frame.java;Frame.merge( final SymbolTable symbolTable , final Frame dstFrame , final int catchTypeIndex );4.850651117110906
spring-core/src/main/java/org/springframework/asm/Frame.java;Frame.merge( final SymbolTable symbolTable , final int sourceType , final int [ ] dstTypes , final int dstIndex );10.028264590827675
spring-core/src/main/java/org/springframework/asm/Frame.java;Frame.setInputFrameFromApiFormat( final SymbolTable symbolTable , final int numLocal , final Object [ ] local , final int numStack , final Object [ ] stack );4.054095198077557
spring-core/src/main/java/org/springframework/asm/Frame.java;Frame.setInputFrameFromDescriptor( final SymbolTable symbolTable , final int access , final String descriptor , final int maxLocals );2.2618443802525223
spring-core/src/main/java/org/springframework/asm/Label.java;Label.resolve( final byte [ ] code , final int bytecodeOffset );4.253234177835894
spring-core/src/main/java/org/springframework/asm/MethodVisitor.java;MethodVisitor.MethodVisitor( final int api , final MethodVisitor methodVisitor );2.0627054004941847
spring-core/src/main/java/org/springframework/asm/MethodWriter.java;MethodWriter.canCopyMethodAttributes( final ClassReader source , final boolean hasSyntheticAttribute , final boolean hasDeprecatedAttribute , final int descriptorIndex , final int signatureIndex , final int exceptionsOffset );3.8549562183192196
spring-core/src/main/java/org/springframework/asm/MethodWriter.java;MethodWriter.computeAllFrames( );4.054095198077557
spring-core/src/main/java/org/springframework/asm/MethodWriter.java;MethodWriter.computeMaxStackAndLocal( );4.452373157594232
spring-core/src/main/java/org/springframework/asm/MethodWriter.java;MethodWriter.computeMethodInfoSize( );8.634291732519314
spring-core/src/main/java/org/springframework/asm/MethodWriter.java;MethodWriter.putFrame( );7.041179894452615
spring-core/src/main/java/org/springframework/asm/MethodWriter.java;MethodWriter.visitFieldInsn( final int opcode , final String owner , final String name , final String descriptor );4.452373157594232
spring-core/src/main/java/org/springframework/asm/MethodWriter.java;MethodWriter.visitIincInsn( final int varIndex , final int increment );2.2618443802525223
spring-core/src/main/java/org/springframework/asm/MethodWriter.java;MethodWriter.visitJumpInsn( final int opcode , final Label label );6.443762955177602
spring-core/src/main/java/org/springframework/asm/MethodWriter.java;MethodWriter.visitLabel( final Label label );3.4566782588025458
spring-core/src/main/java/org/springframework/asm/MethodWriter.java;MethodWriter.visitLdcInsn( final Object value );2.6601223397691967
spring-core/src/main/java/org/springframework/asm/MethodWriter.java;MethodWriter.visitLocalVariable( final String name , final String descriptor , final String signature , final Label start , final Label end , final int index );2.0627054004941847
spring-core/src/main/java/org/springframework/asm/MethodWriter.java;MethodWriter.visitMethodInsn( final int opcode , final String owner , final String name , final String descriptor , final boolean isInterface );2.2618443802525223
spring-core/src/main/java/org/springframework/asm/MethodWriter.java;MethodWriter.visitVarInsn( final int opcode , final int varIndex );6.8420409146942776
spring-core/src/main/java/org/springframework/asm/ModuleVisitor.java;ModuleVisitor.ModuleVisitor( final int api , final ModuleVisitor moduleVisitor );2.0627054004941847
spring-core/src/main/java/org/springframework/asm/RecordComponentVisitor.java;RecordComponentVisitor.RecordComponentVisitor( final int api , final RecordComponentVisitor recordComponentVisitor );2.0627054004941847
spring-core/src/main/java/org/springframework/asm/RecordComponentWriter.java;RecordComponentWriter.putRecordComponentInfo( final ByteVector output );2.0627054004941847
spring-core/src/main/java/org/springframework/asm/SymbolTable.java;SymbolTable.SymbolTable( final ClassWriter classWriter , final ClassReader classReader );2.859261319527534
spring-core/src/main/java/org/springframework/asm/SymbolTable.java;SymbolTable.copyBootstrapMethods( final ClassReader classReader , final char [ ] charBuffer );3.6558172385608825
spring-core/src/main/java/org/springframework/asm/Type.java;Type.getArgumentTypes( final String methodDescriptor );2.2618443802525223
spring-core/src/main/java/org/springframework/asm/Type.java;Type.getArgumentsAndReturnSizes( final String methodDescriptor );3.4566782588025458
spring-core/src/main/java/org/springframework/asm/Type.java;Type.getOpcode( final int opcode );5.647207036144255
spring-core/src/main/java/org/springframework/asm/TypePath.java;TypePath.fromString( final String typePath );3.8549562183192196
spring-core/src/main/java/org/springframework/cglib/core/CodeEmitter.java;CodeEmitter.cast_numeric( Type from , Type to );2.6601223397691967
spring-core/src/main/java/org/springframework/cglib/core/CodeEmitter.java;CodeEmitter.process_switch( int [ ] keys , ProcessSwitchCallback callback , boolean useTable );2.6601223397691967
spring-core/src/main/java/org/springframework/cglib/core/EmitUtils.java;EmitUtils.member_helper_type( final CodeEmitter e , List members , final ObjectSwitchCallback callback , final ParameterTyper typer , final Label def , final Label end , final BitSet checked );2.460983360010859
spring-core/src/main/java/org/springframework/cglib/core/KeyFactory.java;Generator.generateClass( ClassVisitor v );2.859261319527534
spring-core/src/main/java/org/springframework/cglib/proxy/Enhancer.java;Enhancer.generateClass( ClassVisitor v );2.859261319527534
spring-core/src/main/java/org/springframework/cglib/proxy/Enhancer.java;Enhancer.validate( );2.460983360010859
spring-core/src/main/java/org/springframework/cglib/util/SorterTemplate.java;SorterTemplate.merge( int lo , int pivot , int hi , int len1 , int len2 );2.6601223397691967
spring-core/src/main/java/org/springframework/cglib/util/SorterTemplate.java;SorterTemplate.quickSortHelper( int lo , int hi );3.4566782588025458
spring-core/src/main/java/org/springframework/core/annotation/AttributeMethods.java;AttributeMethods.AttributeMethods( @ Nullable Class < ? extends Annotation > annotationType , Method [ ] attributeMethods );2.0627054004941847
spring-core/src/main/java/org/springframework/core/annotation/TypeMappedAnnotations.java;AggregatesSpliterator.tryAdvance( Aggregate aggregate , Consumer < ? super MergedAnnotation < A > > action );2.0627054004941847
spring-core/src/main/java/org/springframework/core/io/support/LocalizedResourceHelper.java;LocalizedResourceHelper.findLocalizedResource( String name , String extension , @ Nullable Locale locale );5.647207036144255
spring-core/src/main/java/org/springframework/util/AntPathMatcher.java;AntPathMatcher.combine( String pattern1 , String pattern2 );4.850651117110906
spring-core/src/main/java/org/springframework/util/AntPathMatcher.java;AntPathMatcher.extractPathWithinPattern( String pattern , String path );2.0627054004941847
spring-core/src/main/java/org/springframework/util/AntPathMatcher.java;AntPatternComparator.compare( String pattern1 , String pattern2 );3.6558172385608825
spring-core/src/main/java/org/springframework/util/AntPathMatcher.java;PatternInfo.initCounters( );3.6558172385608825
spring-core/src/main/java/org/springframework/util/FastByteArrayOutputStream.java;FastByteArrayInputStream.read( byte [ ] b , int off , int len );2.6601223397691967
spring-core/src/main/java/org/springframework/util/FastByteArrayOutputStream.java;FastByteArrayOutputStream.write( byte [ ] data , int offset , int length );3.257539279044208
spring-core/src/main/java/org/springframework/util/PatternMatchUtils.java;PatternMatchUtils.simpleMatch( @ Nullable String pattern , @ Nullable String str );2.6601223397691967
spring-core/src/main/java/org/springframework/util/PropertyPlaceholderHelper.java;PropertyPlaceholderHelper.parseStringValue( String value , PlaceholderResolver placeholderResolver , @ Nullable Set < String > visitedPlaceholders );3.6558172385608825
spring-core/src/main/java/org/springframework/util/StringUtils.java;StringUtils.cleanPath( String path );3.8549562183192196
spring-core/src/main/java/org/springframework/util/StringUtils.java;StringUtils.uriDecode( String source , Charset charset );2.6601223397691967
spring-core/src/main/java/org/springframework/util/xml/AbstractXMLStreamReader.java;AbstractXMLStreamReader.getElementText( );2.2618443802525223
spring-core/src/main/java/org/springframework/util/xml/AbstractXMLStreamReader.java;AbstractXMLStreamReader.nextTag( );2.2618443802525223
spring-core/src/test/java/org/springframework/util/NumberUtilsTests.java;NumberUtilsTests.convertToInteger( );3.8549562183192196
spring-core/src/test/java/org/springframework/util/NumberUtilsTests.java;NumberUtilsTests.convertToLong( );3.4566782588025458
spring-expression/src/main/java/org/springframework/expression/common/TemplateAwareExpressionParser.java;TemplateAwareExpressionParser.skipToCorrectEndSuffix( String suffix , String expressionString , int afterPrefixIndex );2.0627054004941847
spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java;CodeFlow.insertAnyNecessaryTypeConversionBytecodes( MethodVisitor mv , char targetDescriptor , String stackDescriptor );4.651512137352569
spring-expression/src/main/java/org/springframework/expression/spel/standard/InternalSpelExpressionParser.java;InternalSpelExpressionParser.eatExpression( );2.6601223397691967
spring-expression/src/main/java/org/springframework/expression/spel/standard/Tokenizer.java;Tokenizer.lexNumericLiteral( boolean firstCharIsZero );4.054095198077557
spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectionHelper.java;ReflectionHelper.compareArgumentsVarargs( List < TypeDescriptor > expectedArgTypes , List < TypeDescriptor > suppliedArgTypes , TypeConverter typeConverter );4.253234177835894
spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectionHelper.java;ReflectionHelper.convertArguments( TypeConverter converter , Object [ ] arguments , Executable executable , @ Nullable Integer varargsPosition );3.8549562183192196
spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectionHelper.java;ReflectionHelper.setupArgumentsForVarargsInvocation( Class < ? > [ ] requiredParameterTypes , Object ... args );2.859261319527534
spring-expression/src/test/java/org/springframework/expression/spel/AbstractExpressionTests.java;AbstractExpressionTests.stringValueOf( Object value , boolean isNested );2.460983360010859
spring-expression/src/test/java/org/springframework/expression/spel/ComparatorTests.java;ComparatorTests.testNonPrimitiveNumbers( );2.460983360010859
spring-expression/src/test/java/org/springframework/expression/spel/ComparatorTests.java;ComparatorTests.testPrimitives( );3.058400299285871
spring-expression/src/test/java/org/springframework/expression/spel/SpelCompilationPerformanceTests.java;SpelCompilationPerformanceTests.compilingMathematicalExpressionsWithDifferentOperandTypes( );6.64290193493594
spring-expression/src/test/java/org/springframework/expression/spel/SpelCompilationPerformanceTests.java;SpelCompilationPerformanceTests.compilingMethodReference( );2.460983360010859
spring-expression/src/test/java/org/springframework/expression/spel/SpelCompilationPerformanceTests.java;SpelCompilationPerformanceTests.compilingNestedMixedFieldPropertyReferenceMethodReference( );2.2618443802525223
spring-expression/src/test/java/org/springframework/expression/spel/SpelCompilationPerformanceTests.java;SpelCompilationPerformanceTests.compilingPropertyReferenceField( );2.2618443802525223
spring-expression/src/test/java/org/springframework/expression/spel/SpelCompilationPerformanceTests.java;SpelCompilationPerformanceTests.compilingPropertyReferenceGetter( );2.460983360010859
spring-expression/src/test/java/org/springframework/expression/spel/SpelCompilationPerformanceTests.java;SpelCompilationPerformanceTests.compilingPropertyReferenceNestedField( );2.2618443802525223
spring-expression/src/test/java/org/springframework/expression/spel/SpelCompilationPerformanceTests.java;SpelCompilationPerformanceTests.compilingPropertyReferenceNestedMixedFieldGetter( );2.2618443802525223
spring-expression/src/test/java/org/springframework/expression/spel/SpelCompilationPerformanceTests.java;SpelCompilationPerformanceTests.complexExpressionPerformance( );2.2618443802525223
spring-expression/src/test/java/org/springframework/expression/spel/SpelCompilationPerformanceTests.java;SpelCompilationPerformanceTests.inlineLists( );3.058400299285871
spring-expression/src/test/java/org/springframework/expression/spel/SpelCompilationPerformanceTests.java;SpelCompilationPerformanceTests.inlineNestedLists( );3.058400299285871
spring-expression/src/test/java/org/springframework/expression/spel/SpelCompilationPerformanceTests.java;SpelCompilationPerformanceTests.stringConcatenation( );3.058400299285871
spring-expression/src/test/java/org/springframework/expression/spel/ast/OpPlusTests.java;OpPlusTests.test_binaryPlusWithNumberOperands( );3.6558172385608825
spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/GenericCallMetaDataProvider.java;GenericCallMetaDataProvider.processProcedureColumns( DatabaseMetaData databaseMetaData , @ Nullable String catalogName , @ Nullable String schemaName , @ Nullable String procedureName );2.6601223397691967
spring-jdbc/src/main/java/org/springframework/jdbc/support/DatabaseStartupValidator.java;DatabaseStartupValidator.afterPropertiesSet( );2.460983360010859
spring-jdbc/src/test/java/org/springframework/jdbc/datasource/DataSourceTransactionManagerTests.java;DataSourceTransactionManagerTests.doInTransactionWithoutResult( TransactionStatus status );6.244623975419266
spring-jdbc/src/test/java/org/springframework/jdbc/support/JdbcTransactionManagerTests.java;JdbcTransactionManagerTests.doInTransactionWithoutResult( TransactionStatus status );6.244623975419266
spring-jdbc/src/test/java/org/springframework/jdbc/support/SQLErrorCodesFactoryTests.java;SQLErrorCodesFactoryTests.assertIsSQLServer( SQLErrorCodes sec );3.8549562183192196
spring-jms/src/main/java/org/springframework/jms/config/AbstractJmsListenerContainerFactory.java;AbstractJmsListenerContainerFactory.createListenerContainer( JmsListenerEndpoint endpoint );2.460983360010859
spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/reactive/AbstractNamedValueMethodArgumentResolver.java;AbstractNamedValueMethodArgumentResolver.resolveArgumentValue( MethodParameter parameter , Message < ? > message );2.6601223397691967
spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/support/AbstractNamedValueMethodArgumentResolver.java;AbstractNamedValueMethodArgumentResolver.resolveArgument( MethodParameter parameter , Message < ? > message );2.6601223397691967
spring-messaging/src/main/java/org/springframework/messaging/simp/annotation/support/SendToMethodReturnValueHandler.java;SendToMethodReturnValueHandler.getDestinationHelper( MessageHeaders headers , MethodParameter returnType );2.859261319527534
spring-messaging/src/main/java/org/springframework/messaging/simp/annotation/support/SimpAnnotationMethodMessageHandler.java;SimpAnnotationMethodMessageHandler.getMappingForMethod( Method method , Class < ? > handlerType );2.2618443802525223
spring-messaging/src/main/java/org/springframework/messaging/simp/stomp/StompBrokerRelayMessageHandler.java;RelayConnectionHandler.forward( final Message < ? > message , final StompHeaderAccessor accessor );2.0627054004941847
spring-messaging/src/main/java/org/springframework/messaging/simp/stomp/StompDecoder.java;StompDecoder.decodeMessage( ByteBuffer byteBuffer , @ Nullable MultiValueMap < String , String > headers );2.0627054004941847
spring-orm/src/main/java/org/springframework/orm/hibernate5/LocalSessionFactoryBean.java;LocalSessionFactoryBean.afterPropertiesSet( );4.054095198077558
spring-orm/src/main/java/org/springframework/orm/jpa/persistenceunit/DefaultPersistenceUnitManager.java;DefaultPersistenceUnitManager.preparePersistenceUnitInfos( );2.0627054004941847
spring-r2dbc/src/main/java/org/springframework/r2dbc/connection/init/ScriptUtils.java;ScriptUtils.containsStatementSeparator( EncodedResource resource , String script , String separator , String [ ] commentPrefixes , String blockCommentStartDelimiter , String blockCommentEndDelimiter );3.058400299285871
spring-r2dbc/src/main/java/org/springframework/r2dbc/connection/init/ScriptUtils.java;ScriptUtils.splitSqlScript( EncodedResource resource , String script , String separator , String [ ] commentPrefixes , String blockCommentStartDelimiter , String blockCommentEndDelimiter );5.846346015902592
spring-test/src/main/java/org/springframework/test/context/MergedContextConfiguration.java;MergedContextConfiguration.equals( @ Nullable Object other );2.460983360010859
spring-test/src/main/java/org/springframework/test/context/MergedContextConfiguration.java;MergedContextConfiguration.hashCode( );2.859261319527534
spring-test/src/test/java/org/springframework/test/context/cache/ContextCacheTests.java;ContextCacheTests.verifyCacheBehaviorForContextHierarchies( );2.6601223397691967
spring-tx/src/main/java/org/springframework/transaction/support/AbstractPlatformTransactionManager.java;AbstractPlatformTransactionManager.handleExistingTransaction( TransactionDefinition definition , Object transaction , boolean debugEnabled );2.0627054004941847
spring-web/src/main/java/org/springframework/http/codec/multipart/MultipartParser.java;HeadersState.isLastBoundary( DataBuffer buf );2.6601223397691967
spring-web/src/main/java/org/springframework/http/codec/protobuf/ProtobufDecoder.java;MessageDecoderFunction.readMessageSize( DataBuffer input );3.257539279044208
spring-web/src/main/java/org/springframework/web/accept/ContentNegotiationManagerFactoryBean.java;ContentNegotiationManagerFactoryBean.build( );2.0627054004941843
spring-web/src/main/java/org/springframework/web/method/annotation/AbstractNamedValueMethodArgumentResolver.java;AbstractNamedValueMethodArgumentResolver.resolveArgument( MethodParameter parameter , @ Nullable ModelAndViewContainer mavContainer , NativeWebRequest webRequest , @ Nullable WebDataBinderFactory binderFactory );2.2618443802525223
spring-web/src/main/java/org/springframework/web/multipart/support/MultipartResolutionDelegate.java;MultipartResolutionDelegate.resolveMultipartArgument( String name , MethodParameter parameter , HttpServletRequest request );2.859261319527534
spring-web/src/main/java/org/springframework/web/service/invoker/HttpRequestValues.java;Builder.build( );2.6601223397691967
spring-web/src/main/java/org/springframework/web/util/HtmlCharacterEntityDecoder.java;HtmlCharacterEntityDecoder.findNextPotentialReference( int startPosition );2.6601223397691967
spring-web/src/main/java/org/springframework/web/util/JavaScriptUtils.java;JavaScriptUtils.javaScriptEscape( String input );2.859261319527534
spring-web/src/main/java/org/springframework/web/util/UriTemplate.java;TemplateInfo.parse( String uriTemplate );2.2618443802525223
spring-web/src/main/java/org/springframework/web/util/UriUtils.java;UriUtils.extractFileExtension( String path );3.257539279044208
spring-web/src/main/java/org/springframework/web/util/UrlPathHelper.java;UrlPathHelper.getRemainingPath( String requestUri , String mapping , boolean ignoreCase );2.859261319527534
spring-web/src/main/java/org/springframework/web/util/pattern/CaptureVariablePathElement.java;CaptureVariablePathElement.matches( int pathIndex , PathPattern . MatchingContext matchingContext );2.460983360010859
spring-web/src/main/java/org/springframework/web/util/pattern/InternalPathPatternParser.java;InternalPathPatternParser.parse( String pathPattern );7.638596833727626
spring-web/src/main/java/org/springframework/web/util/pattern/InternalPathPatternParser.java;InternalPathPatternParser.peekDoubleWildcard( );2.2618443802525223
spring-web/src/main/java/org/springframework/web/util/pattern/InternalPathPatternParser.java;InternalPathPatternParser.skipCaptureRegex( );3.6558172385608825
spring-web/src/main/java/org/springframework/web/util/pattern/LiteralPathElement.java;LiteralPathElement.matches( int pathIndex , MatchingContext matchingContext );2.859261319527534
spring-web/src/main/java/org/springframework/web/util/pattern/RegexPathElement.java;RegexPathElement.matches( int pathIndex , MatchingContext matchingContext );4.850651117110906
spring-web/src/main/java/org/springframework/web/util/pattern/SingleCharWildcardedPathElement.java;SingleCharWildcardedPathElement.matches( int pathIndex , MatchingContext matchingContext );3.6558172385608825
spring-web/src/main/java/org/springframework/web/util/pattern/WildcardPathElement.java;WildcardPathElement.matches( int pathIndex , MatchingContext matchingContext );2.859261319527534
spring-web/src/test/java/org/springframework/http/MediaTypeTests.java;MediaTypeTests.qualityComparator( );2.6601223397691967
spring-web/src/test/java/org/springframework/http/MediaTypeTests.java;MediaTypeTests.specificityComparator( );2.6601223397691967
spring-web/src/test/java/org/springframework/web/util/WebUtilsTests.java;WebUtilsTests.isSameOrigin( );3.058400299285871
spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/AbstractMessageReaderArgumentResolver.java;AbstractMessageReaderArgumentResolver.readBody( MethodParameter bodyParam , @ Nullable MethodParameter actualParam , boolean isBodyRequired , BindingContext bindingContext , ServerWebExchange exchange );3.4566782588025458
spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/AbstractMessageWriterResultHandler.java;AbstractMessageWriterResultHandler.writeBody( @ Nullable Object body , MethodParameter bodyParameter , @ Nullable MethodParameter actualParam , ServerWebExchange exchange );4.651512137352569
spring-webflux/src/main/java/org/springframework/web/reactive/result/view/script/ScriptTemplateView.java;ScriptTemplateView.setApplicationContext( @ Nullable ApplicationContext context );6.8420409146942776
spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/RequestMappingInfoHandlerMapping.java;RequestMappingInfoHandlerMapping.extractMatrixVariables( HttpServletRequest request , Map < String , String > uriVariables );2.0627054004941843
spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/AbstractMessageConverterMethodArgumentResolver.java;AbstractMessageConverterMethodArgumentResolver.readWithMessageConverters( HttpInputMessage inputMessage , MethodParameter parameter , Type targetType );3.058400299285871
spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/RequestPartMethodArgumentResolver.java;RequestPartMethodArgumentResolver.resolveArgument( MethodParameter parameter , @ Nullable ModelAndViewContainer mavContainer , NativeWebRequest request , @ Nullable WebDataBinderFactory binderFactory );2.2618443802525223
spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/ServletRequestMethodArgumentResolver.java;ServletRequestMethodArgumentResolver.resolveArgument( Class < ? > paramType , HttpServletRequest request );3.4566782588025458
spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/ServletRequestMethodArgumentResolver.java;ServletRequestMethodArgumentResolver.supportsParameter( MethodParameter parameter );3.257539279044208
spring-webmvc/src/test/java/org/springframework/web/servlet/ComplexWebApplicationContext.java;ComplexLocaleChecker.doSomething( HttpServletRequest request );3.058400299285871
spring-webmvc/src/test/java/org/springframework/web/servlet/handler/BeanNameUrlHandlerMappingTests.java;BeanNameUrlHandlerMappingTests.doTestRequestsWithSubPaths( HandlerMapping hm );3.6558172385608825
spring-webmvc/src/test/java/org/springframework/web/servlet/handler/BeanNameUrlHandlerMappingTests.java;BeanNameUrlHandlerMappingTests.requestsWithFullPaths( );2.4609833600108595
spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/method/annotation/ServletAnnotationControllerHandlerMethodTests.java;TestViewResolver.render( @ Nullable Map model , HttpServletRequest request , HttpServletResponse response );2.0627054004941847
spring-webmvc/src/test/java/org/springframework/web/servlet/tags/BindTagTests.java;BindTagTests.bindTagWithFieldErrors( );2.0627054004941847
spring-websocket/src/main/java/org/springframework/web/socket/config/WebSocketNamespaceUtils.java;WebSocketNamespaceUtils.registerSockJsService( Element element , String schedulerName , ParserContext context , @ Nullable Object source );2.2618443802525223
spring-websocket/src/main/java/org/springframework/web/socket/sockjs/frame/AbstractSockJsMessageCodec.java;AbstractSockJsMessageCodec.isSockJsSpecialChar( char ch );3.257539279044208
