File;Method Name;Average; Distance
spring-beans/src/main/java/org/springframework/beans/PropertyBatchUpdateException.java;PropertyBatchUpdateException.contains( @ Nullable Class < ? > exType );0.2857142857142857;0.15342024000700386 
spring-beans/src/main/java/org/springframework/beans/PropertyEditorRegistrySupport.java;PropertyEditorRegistrySupport.addStrippedPropertyPaths( List < String > strippedPaths , String nestedPath , String propertyPath );0.5714285714285714;0.4391345257212895 
spring-beans/src/main/java/org/springframework/beans/PropertyMatches.java;PropertyMatches.calculateStringDistance( String s1 , String s2 );0.4;0.26770595429271815 
spring-beans/src/main/java/org/springframework/beans/factory/InjectionPoint.java;InjectionPoint.getAnnotatedElement( );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/factory/InjectionPoint.java;InjectionPoint.getDeclaredType( );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/factory/InjectionPoint.java;InjectionPoint.getMember( );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/factory/InjectionPoint.java;InjectionPoint.hashCode( );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/factory/InjectionPoint.java;InjectionPoint.toString( );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/factory/NoSuchBeanDefinitionException.java;NoSuchBeanDefinitionException.getBeanType( );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/factory/annotation/Autowire.java;isAutowire( );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/factory/aot/BeanDefinitionMethodGeneratorFactory.java;BeanDefinitionMethodGeneratorFactory.isImplicitlyExcluded( RegisteredBean registeredBean );0.2727272727272727;0.14043322701999086 
spring-beans/src/main/java/org/springframework/beans/factory/aot/ResolvableTypeCodeGenerator.java;ResolvableTypeCodeGenerator.generateCode( ResolvableType resolvableType , boolean allowClassResult );0.3076923076923077;0.17539826198502587 
spring-beans/src/main/java/org/springframework/beans/factory/config/DependencyDescriptor.java;DependencyDescriptor.equals( @ Nullable Object other );0.2727272727272727;0.14043322701999086 
spring-beans/src/main/java/org/springframework/beans/factory/config/DependencyDescriptor.java;DependencyDescriptor.getDependencyName( );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/factory/config/DependencyDescriptor.java;DependencyDescriptor.hashCode( );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/factory/config/DeprecatedBeanWarner.java;DeprecatedBeanWarner.postProcessBeanFactory( ConfigurableListableBeanFactory beanFactory );0.3157894736842105;0.18349542797692867 
spring-beans/src/main/java/org/springframework/beans/factory/config/FieldRetrievingFactoryBean.java;FieldRetrievingFactoryBean.getObjectType( );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/factory/config/FieldRetrievingFactoryBean.java;FieldRetrievingFactoryBean.setTargetField( @ Nullable String targetField );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/factory/config/PropertyOverrideConfigurer.java;PropertyOverrideConfigurer.processProperties( ConfigurableListableBeanFactory beanFactory , Properties props );0.29411764705882354;0.1618236013515417 
spring-beans/src/main/java/org/springframework/beans/factory/config/PropertyResourceConfigurer.java;PropertyResourceConfigurer.convertProperties( Properties props );0.2727272727272727;0.14043322701999086 
spring-beans/src/main/java/org/springframework/beans/factory/config/YamlPropertiesFactoryBean.java;YamlPropertiesFactoryBean.getObject( );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/factory/parsing/ConstructorArgumentEntry.java;ConstructorArgumentEntry.toString( );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/factory/parsing/FailFastProblemReporter.java;FailFastProblemReporter.setLogger( @ Nullable Log logger );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/factory/support/BeanDefinitionReaderUtils.java;BeanDefinitionReaderUtils.uniqueBeanName( String beanName , BeanDefinitionRegistry registry );0.4;0.26770595429271815 
spring-beans/src/main/java/org/springframework/beans/factory/support/DisposableBeanAdapter.java;DisposableBeanAdapter.hasApplicableProcessors( Object bean , List < DestructionAwareBeanPostProcessor > postProcessors );0.3;0.16770595429271815 
spring-beans/src/main/java/org/springframework/beans/factory/support/NullBean.java;NullBean.equals( @ Nullable Object obj );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/factory/support/SimpleBeanDefinitionRegistry.java;SimpleBeanDefinitionRegistry.isBeanNameInUse( String beanName );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/factory/xml/DelegatingEntityResolver.java;DelegatingEntityResolver.resolveEntity( @ Nullable String publicId , @ Nullable String systemId );0.2727272727272727;0.14043322701999086 
spring-beans/src/main/java/org/springframework/beans/factory/xml/XmlBeanDefinitionReader.java;XmlBeanDefinitionReader.setDocumentLoader( @ Nullable DocumentLoader documentLoader );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/factory/xml/XmlBeanDefinitionReader.java;XmlBeanDefinitionReader.setEventListener( @ Nullable ReaderEventListener eventListener );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/factory/xml/XmlBeanDefinitionReader.java;XmlBeanDefinitionReader.setProblemReporter( @ Nullable ProblemReporter problemReporter );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/factory/xml/XmlBeanDefinitionReader.java;XmlBeanDefinitionReader.setSourceExtractor( @ Nullable SourceExtractor sourceExtractor );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/propertyeditors/ByteArrayPropertyEditor.java;ByteArrayPropertyEditor.setAsText( @ Nullable String text );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/propertyeditors/CharArrayPropertyEditor.java;CharArrayPropertyEditor.setAsText( @ Nullable String text );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/propertyeditors/ClassArrayEditor.java;ClassArrayEditor.ClassArrayEditor( @ Nullable ClassLoader classLoader );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/propertyeditors/ClassEditor.java;ClassEditor.ClassEditor( @ Nullable ClassLoader classLoader );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/propertyeditors/ClassEditor.java;ClassEditor.getAsText( );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/propertyeditors/CustomBooleanEditor.java;CustomBooleanEditor.getAsText( );0.2727272727272727;0.14043322701999086 
spring-beans/src/main/java/org/springframework/beans/propertyeditors/PatternEditor.java;PatternEditor.setAsText( @ Nullable String text );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/support/PagedListHolder.java;PagedListHolder.getFirstLinkedPage( );0.3333333333333333;0.20103928762605147 
spring-beans/src/main/java/org/springframework/beans/support/PagedListHolder.java;PagedListHolder.getLastElementOnPage( );0.4;0.26770595429271815 
spring-beans/src/main/java/org/springframework/beans/support/PagedListHolder.java;PagedListHolder.getLastLinkedPage( );0.6666666666666666;0.5343726209593848 
spring-beans/src/main/java/org/springframework/beans/support/PagedListHolder.java;PagedListHolder.getPageCount( );0.5;0.36770595429271813 
spring-beans/src/main/java/org/springframework/beans/support/PagedListHolder.java;PagedListHolder.isLastPage( );0.3333333333333333;0.20103928762605147 
spring-beans/src/test/java/org/springframework/beans/AbstractPropertyAccessorTests.java;AbstractPropertyAccessorTests.setAsText( String text );1.0;0.8677059542927181 
spring-beans/src/test/java/org/springframework/beans/AbstractPropertyAccessorTests.java;AbstractPropertyAccessorTests.setValue( Object value );0.6666666666666666;0.5343726209593848 
spring-beans/src/test/java/org/springframework/beans/BeanUtilsTests.java;BeanUtilsTests.copyPropertiesWithEditable( );0.35714285714285715;0.2248488114355753 
spring-beans/src/test/java/org/springframework/beans/BeanUtilsTests.java;BeanUtilsTests.copyPropertiesWithIgnore( );0.35714285714285715;0.2248488114355753 
spring-beans/src/test/java/org/springframework/beans/BeanWrapperTests.java;PropertyTypeMismatch.getObject( );0.3333333333333333;0.20103928762605147 
spring-beans/src/test/java/org/springframework/beans/factory/DefaultListableBeanFactoryTests.java;DefaultListableBeanFactoryTests.empty( );0.3333333333333333;0.20103928762605147 
spring-beans/src/test/java/org/springframework/beans/factory/DefaultListableBeanFactoryTests.java;DefaultListableBeanFactoryTests.singleTestBean( ListableBeanFactory lbf );0.36363636363636365;0.2313423179290818 
spring-beans/src/test/java/org/springframework/beans/factory/xml/ProtectedLifecycleBean.java;ProtectedLifecycleBean.postProcessBeforeInit( );0.3333333333333333;0.20103928762605147 
spring-beans/src/test/java/org/springframework/beans/factory/xml/UtilNamespaceHandlerTests.java;UtilNamespaceHandlerTests.testScopedList( );0.2857142857142857;0.15342024000700386 
spring-beans/src/test/java/org/springframework/beans/factory/xml/UtilNamespaceHandlerTests.java;UtilNamespaceHandlerTests.testScopedMap( );0.5714285714285714;0.4391345257212895 
spring-beans/src/test/java/org/springframework/beans/factory/xml/UtilNamespaceHandlerTests.java;UtilNamespaceHandlerTests.testScopedSet( );0.2857142857142857;0.15342024000700386 
spring-beans/src/test/java/org/springframework/beans/factory/xml/UtilNamespaceHandlerTests.java;UtilNamespaceHandlerTests.testSimpleList( );0.3333333333333333;0.20103928762605147 
spring-beans/src/test/java/org/springframework/beans/factory/xml/UtilNamespaceHandlerTests.java;UtilNamespaceHandlerTests.testSimpleMap( );0.6666666666666666;0.5343726209593848 
spring-beans/src/test/java/org/springframework/beans/factory/xml/UtilNamespaceHandlerTests.java;UtilNamespaceHandlerTests.testSimpleSet( );0.3333333333333333;0.20103928762605147 
spring-beans/src/test/java/org/springframework/beans/factory/xml/XmlBeanCollectionTests.java;XmlBeanCollectionTests.testIntegerArray( );0.42857142857142855;0.29627738286414673 
spring-beans/src/test/java/org/springframework/beans/factory/xml/XmlListableBeanFactoryTests.java;XmlListableBeanFactoryTests.factoryReferences( );0.3333333333333333;0.20103928762605147 
spring-beans/src/test/java/org/springframework/beans/factory/xml/XmlListableBeanFactoryTests.java;XmlListableBeanFactoryTests.prototypeReferences( );0.5;0.36770595429271813 
spring-beans/src/testFixtures/java/org/springframework/beans/testfixture/beans/LifecycleBean.java;LifecycleBean.postProcessBeforeInit( );0.3333333333333333;0.20103928762605147 
spring-beans/src/testFixtures/java/org/springframework/beans/testfixture/beans/Pet.java;Pet.hashCode( );0.3333333333333333;0.20103928762605147 
spring-context-indexer/src/main/java/org/springframework/context/index/processor/MetadataCollector.java;MetadataCollector.shouldBeMerged( ItemMetadata itemMetadata );0.4;0.26770595429271815 
spring-context-support/src/main/java/org/springframework/cache/caffeine/CaffeineCacheManager.java;CaffeineCacheManager.createNativeCaffeineCache( String name );0.3333333333333333;0.20103928762605147 
spring-context-support/src/main/java/org/springframework/cache/caffeine/CaffeineCacheManager.java;CaffeineCacheManager.refreshCommonCaches( );0.2857142857142857;0.15342024000700386 
spring-context-support/src/main/java/org/springframework/cache/jcache/JCacheManagerFactoryBean.java;JCacheManagerFactoryBean.getObjectType( );0.3333333333333333;0.20103928762605147 
spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/AbstractJCacheKeyOperation.java;AbstractJCacheKeyOperation.initializeKeyParameterDetails( List < CacheParameterDetail > allParameters );0.3076923076923077;0.17539826198502587 
spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/CacheResultInterceptor.java;CacheResultInterceptor.rewriteCallStack( Throwable exception , String className , String methodName );0.2777777777777778;0.14548373207049595 
spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/JCacheAspectSupport.java;JCacheAspectSupport.execute( CacheOperationInvoker invoker , Object target , Method method , Object [ ] args );0.4166666666666667;0.28437262095938487 
spring-context-support/src/main/java/org/springframework/mail/MailSendException.java;MailSendException.getMessageExceptions( );0.3333333333333333;0.20103928762605147 
spring-context-support/src/main/java/org/springframework/scheduling/quartz/MethodInvokingJobDetailFactoryBean.java;MethodInvokingJobDetailFactoryBean.getObjectType( );0.3333333333333333;0.20103928762605147 
spring-context-support/src/main/java/org/springframework/ui/freemarker/SpringTemplateLoader.java;SpringTemplateLoader.findTemplateSource( String name );0.2857142857142857;0.15342024000700386 
spring-context-support/src/test/java/org/springframework/cache/jcache/interceptor/AnnotatedJCacheableService.java;AnnotatedJCacheableService.earlyRemoveAll( );0.8333333333333334;0.7010392876260515 
spring-context-support/src/testFixtures/java/org/springframework/contextsupport/testfixture/jcache/AbstractJCacheAnnotationTests.java;AbstractJCacheAnnotationTests.contain( Throwable t , String className , String methodName );0.375;0.24270595429271816 
spring-context/src/main/java/org/springframework/cache/config/AnnotationDrivenCacheBeanDefinitionParser.java;AnnotationDrivenCacheBeanDefinitionParser.registerCacheAdvisor( Element element , ParserContext parserContext );0.2857142857142857;0.15342024000700386 
spring-context/src/main/java/org/springframework/cache/config/AnnotationDrivenCacheBeanDefinitionParser.java;AnnotationDrivenCacheBeanDefinitionParser.registerCacheAspect( Element element , ParserContext parserContext );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/cache/interceptor/CacheOperation.java;CacheOperation.equals( @ Nullable Object other );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/cache/interceptor/SimpleCacheResolver.java;SimpleCacheResolver.of( @ Nullable CacheManager cacheManager );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/cache/support/AbstractValueAdaptingCache.java;AbstractValueAdaptingCache.toValueWrapper( @ Nullable Object storeValue );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/cache/support/NullValue.java;NullValue.equals( @ Nullable Object obj );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/context/annotation/DeferredImportSelector.java;Entry.hashCode( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/context/aot/KotlinReflectionBeanRegistrationAotProcessor.java;KotlinReflectionBeanRegistrationAotContribution.registerHints( Class < ? > type , RuntimeHints runtimeHints );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/context/event/SourceFilteringListener.java;SourceFilteringListener.getListenerId( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/context/event/SourceFilteringListener.java;SourceFilteringListener.getOrder( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/context/i18n/SimpleLocaleContext.java;SimpleLocaleContext.toString( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/context/support/AbstractRefreshableConfigApplicationContext.java;AbstractRefreshableConfigApplicationContext.getConfigLocations( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/context/support/DelegatingMessageSource.java;DelegatingMessageSource.toString( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/context/support/EmbeddedValueResolutionSupport.java;EmbeddedValueResolutionSupport.resolveEmbeddedValue( String value );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/context/support/MessageSourceAccessor.java;MessageSourceAccessor.getDefaultLocale( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/context/support/MessageSourceSupport.java;MessageSourceSupport.resolveArguments( @ Nullable Object [ ] args , Locale locale );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/context/support/ResourceBundleMessageSource.java;ResourceBundleMessageSource.getBundleClassLoader( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/context/weaving/AspectJWeavingEnabler.java;AspectJClassBypassingClassFileTransformer.transform( ClassLoader loader , String className , Class < ? > classBeingRedefined , ProtectionDomain protectionDomain , byte [ ] classfileBuffer );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/format/datetime/DateFormatter.java;DateFormatter.getStylePatternForChar( int index );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/format/support/FormattingConversionServiceFactoryBean.java;FormattingConversionServiceFactoryBean.registerFormatters( FormattingConversionService conversionService );0.42857142857142855;0.29627738286414673 
spring-context/src/main/java/org/springframework/jmx/export/assembler/InterfaceBasedMBeanInfoAssembler.java;InterfaceBasedMBeanInfoAssembler.isPublicInInterface( Method method , String beanKey );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/jmx/export/assembler/InterfaceBasedMBeanInfoAssembler.java;InterfaceBasedMBeanInfoAssembler.setManagedInterfaces( @ Nullable Class < ? > ... managedInterfaces );0.2727272727272727;0.14043322701999086 
spring-context/src/main/java/org/springframework/jmx/export/assembler/MetadataMBeanInfoAssembler.java;MetadataMBeanInfoAssembler.includeReadAttribute( Method method , String beanKey );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/jmx/export/assembler/MetadataMBeanInfoAssembler.java;MetadataMBeanInfoAssembler.resolveIntDescriptor( int getter , int setter );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/jmx/export/assembler/MetadataMBeanInfoAssembler.java;MetadataMBeanInfoAssembler.resolveObjectDescriptor( @ Nullable Object getter , @ Nullable Object setter );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/jmx/support/ConnectorServerFactoryBean.java;ConnectorServerFactoryBean.getObjectType( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/jmx/support/JmxUtils.java;JmxUtils.getMXBeanInterface( @ Nullable Class < ? > clazz );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/jmx/support/JmxUtils.java;JmxUtils.isMBean( @ Nullable Class < ? > clazz );0.4;0.26770595429271815 
spring-context/src/main/java/org/springframework/jmx/support/MBeanServerConnectionFactoryBean.java;MBeanServerConnectionFactoryBean.getObjectType( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/jmx/support/MBeanServerFactoryBean.java;MBeanServerFactoryBean.getObjectType( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/jndi/JndiAccessor.java;JndiAccessor.setJndiTemplate( @ Nullable JndiTemplate jndiTemplate );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/jndi/JndiLocatorSupport.java;JndiLocatorSupport.convertJndiName( String jndiName );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/jndi/JndiTemplate.java;JndiTemplate.createInitialContext( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/scheduling/annotation/ScheduledAnnotationBeanPostProcessor.java;ScheduledAnnotationBeanPostProcessor.isP( char ch );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/scheduling/concurrent/ConcurrentTaskScheduler.java;LastExecutionAdapter.lastActualExecution( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/scheduling/concurrent/ConcurrentTaskScheduler.java;LastExecutionAdapter.lastCompletion( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/scheduling/concurrent/ConcurrentTaskScheduler.java;LastExecutionAdapter.lastScheduledExecution( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/scheduling/concurrent/ConcurrentTaskScheduler.java;TriggerAdapter.toInstant( @ Nullable Date date );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/scheduling/concurrent/ExecutorConfigurationSupport.java;ExecutorConfigurationSupport.setThreadFactory( @ Nullable ThreadFactory threadFactory );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/scheduling/concurrent/ScheduledExecutorFactoryBean.java;ScheduledExecutorFactoryBean.getObjectType( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/scheduling/concurrent/ScheduledExecutorTask.java;ScheduledExecutorTask.setTimeUnit( @ Nullable TimeUnit timeUnit );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/scheduling/concurrent/ThreadPoolExecutorFactoryBean.java;ThreadPoolExecutorFactoryBean.getObjectType( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/scheduling/config/ScheduledTask.java;ScheduledTask.cancel( boolean mayInterruptIfRunning );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/scheduling/config/TaskExecutorFactoryBean.java;TaskExecutorFactoryBean.getObjectType( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/scheduling/support/SimpleTriggerContext.java;SimpleTriggerContext.toInstant( @ Nullable Date date );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/scheduling/support/TaskUtils.java;TaskUtils.decorateTaskWithErrorHandler( Runnable task , @ Nullable ErrorHandler errorHandler , boolean isRepeatingTask );0.2857142857142857;0.15342024000700386 
spring-context/src/main/java/org/springframework/scripting/support/StaticScriptSource.java;StaticScriptSource.toString( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/ui/ConcurrentModel.java;ConcurrentModel.addAttribute( Object attributeValue );0.42857142857142855;0.29627738286414673 
spring-context/src/main/java/org/springframework/ui/ModelMap.java;ModelMap.addAttribute( Object attributeValue );0.42857142857142855;0.29627738286414673 
spring-context/src/main/java/org/springframework/validation/AbstractPropertyBindingResult.java;AbstractPropertyBindingResult.getPropertyEditorRegistry( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/validation/DefaultMessageCodesResolver.java;DefaultMessageCodesResolver.setMessageCodeFormatter( @ Nullable MessageCodeFormatter formatter );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/validation/DefaultMessageCodesResolver.java;DefaultMessageCodesResolver.setPrefix( @ Nullable String prefix );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/validation/FieldError.java;FieldError.hashCode( );0.5714285714285714;0.4391345257212895 
spring-context/src/main/java/org/springframework/validation/ObjectError.java;ObjectError.hashCode( );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/validation/annotation/ValidationAnnotationUtils.java;ValidationAnnotationUtils.convertValidationHints( @ Nullable Object hints );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/validation/beanvalidation/BeanValidationBeanRegistrationAotProcessor.java;BeanValidationDelegate.processAheadOfTime( RegisteredBean registeredBean );0.3333333333333333;0.20103928762605147 
spring-context/src/main/java/org/springframework/validation/beanvalidation/LocalValidatorFactoryBean.java;LocalValidatorFactoryBean.closeMappingStreams( @ Nullable List < InputStream > mappingStreams );0.2727272727272727;0.14043322701999086 
spring-context/src/test/java/org/springframework/aop/framework/AbstractAopProxyTests.java;AbstractAopProxyTests.matches( Method m , @ Nullable Class < ? > targetClass );2.6666666666666665;2.5343726209593846 
spring-context/src/test/java/org/springframework/beans/factory/xml/XmlBeanFactoryTestTypes.java;ProtectedLifecycleBean.postProcessBeforeInit( );0.3333333333333333;0.20103928762605147 
spring-context/src/test/java/org/springframework/context/annotation/ReflectionUtilsIntegrationTests.java;ReflectionUtilsIntegrationTests.getUniqueDeclaredMethods_withCovariantReturnType_andCglibRewrittenMethodNames( );0.3125;0.18020595429271816 
spring-context/src/test/java/org/springframework/context/support/ApplicationContextLifecycleTests.java;ApplicationContextLifecycleTests.startOrder( );0.3333333333333333;0.20103928762605147 
spring-context/src/test/java/org/springframework/context/support/ApplicationContextLifecycleTests.java;ApplicationContextLifecycleTests.stopOrder( );0.3157894736842105;0.18349542797692867 
spring-context/src/test/java/org/springframework/scheduling/support/BitsCronFieldTests.java;BitsCronFieldTests.matches( BitsCronField value );0.375;0.24270595429271816 
spring-context/src/test/java/org/springframework/scheduling/support/PeriodicTriggerTests.java;PeriodicTriggerTests.assertApproximateDifference( Instant lesser , Instant greater , long expected );0.3333333333333333;0.20103928762605147 
spring-context/src/test/java/org/springframework/validation/DataBinderTests.java;DataBinderTests.setAsText( String text );0.6666666666666666;0.5343726209593848 
spring-context/src/test/java/org/springframework/validation/beanvalidation/MethodValidationTests.java;MyValidBean.myValidMethod( String arg1 , int arg2 );0.3333333333333333;0.20103928762605147 
spring-context/src/test/java/org/springframework/validation/beanvalidation/MethodValidationTests.java;MyValidFactoryBean.myValidMethod( String arg1 , int arg2 );0.3333333333333333;0.20103928762605147 
