Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
NameNodeListImpl.nextMatchingElementAfter( Node current );12;12;28
NameNodeListImpl.NameNodeListImpl( NodeImpl rootNode , String tagName );1;0;3
