Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
HTMLTableColElementImpl.setSpan( int span );1;0;3
HTMLTableColElementImpl.getWidth( );1;0;3
HTMLTableColElementImpl.getChOff( );1;0;3
HTMLTableColElementImpl.getCh( );3;3;7
HTMLTableColElementImpl.setChOff( String chOff );1;0;3
HTMLTableColElementImpl.setCh( String ch );3;3;5
HTMLTableColElementImpl.HTMLTableColElementImpl( HTMLDocumentImpl owner , String name );1;0;3
***not in a method***;0;1;0
HTMLTableColElementImpl.getAlign( );1;0;3
HTMLTableColElementImpl.getVAlign( );1;0;3
HTMLTableColElementImpl.getSpan( );1;0;3
HTMLTableColElementImpl.setVAlign( String vAlign );1;0;3
HTMLTableColElementImpl.setWidth( String width );1;0;3
HTMLTableColElementImpl.setAlign( String align );1;0;3
