Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
HTMLHRElementImpl.setSize( String size );1;0;3
HTMLHRElementImpl.getNoShade( );1;0;3
HTMLHRElementImpl.setAlign( String align );1;0;3
HTMLHRElementImpl.getWidth( );1;0;3
HTMLHRElementImpl.setWidth( String width );1;0;3
HTMLHRElementImpl.getSize( );1;0;3
HTMLHRElementImpl.setNoShade( boolean noShade );1;0;3
HTMLHRElementImpl.HTMLHRElementImpl( HTMLDocumentImpl owner , String name );1;0;3
***not in a method***;0;1;0
HTMLHRElementImpl.getAlign( );1;0;3
