Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
HTMLBodyElementImpl.setText( String text );1;0;3
HTMLBodyElementImpl.getBgColor( );1;0;3
HTMLBodyElementImpl.getLink( );1;0;3
HTMLBodyElementImpl.setBgColor( String bgColor );1;0;3
HTMLBodyElementImpl.setALink( String aLink );1;0;3
HTMLBodyElementImpl.getALink( );1;0;3
HTMLBodyElementImpl.setLink( String link );1;0;3
HTMLBodyElementImpl.HTMLBodyElementImpl( HTMLDocumentImpl owner , String name );1;0;3
HTMLBodyElementImpl.setBackground( String background );1;0;3
HTMLBodyElementImpl.getText( );1;0;3
HTMLBodyElementImpl.getVLink( );1;0;3
HTMLBodyElementImpl.setVLink( String vLink );1;0;3
HTMLBodyElementImpl.getBackground( );1;0;3
