Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
HTMLDocumentImpl.getLinks( );2;1;5
HTMLDocumentImpl.getForms( );2;1;5
HTMLDocumentImpl.setBody( HTMLElement newBody );5;3;38
HTMLDocumentImpl.close( );2;1;6
HTMLDocumentImpl.createElementNS( String namespaceURI , String qualifiedName );3;3;6
HTMLDocumentImpl.setTitle( String newTitle );3;2;19
HTMLDocumentImpl.getReferrer( );1;0;3
HTMLDocumentImpl.populateElementTypes( );2;1;68
HTMLDocumentImpl.getCookie( );1;0;3
HTMLDocumentImpl.writeln( String text );2;1;4
HTMLDocumentImpl.createElementNS( String namespaceURI , String qualifiedName , String localpart );1;0;3
HTMLDocumentImpl.getElementsByTagNameNS( String namespaceURI , String localName );3;3;6
HTMLDocumentImpl.createAttribute( String name );1;0;3
HTMLDocumentImpl.getElementById( String elementId , Node node );5;2;18
HTMLDocumentImpl.populateElementType( String tagName , String className );2;0;10
HTMLDocumentImpl.getElementById( String elementId );2;1;7
HTMLDocumentImpl.open( );2;1;4
HTMLDocumentImpl.getURL( );1;0;3
HTMLDocumentImpl.HTMLDocumentImpl( );1;0;4
HTMLDocumentImpl.getElementsByName( String elementName );1;0;3
HTMLDocumentImpl.getDocumentElement( );4;2;24
HTMLDocumentImpl.getTitle( );2;1;12
HTMLDocumentImpl.getApplets( );2;1;5
HTMLDocumentImpl.getAnchors( );2;1;5
HTMLDocumentImpl.getDomain( );1;0;3
HTMLDocumentImpl.getImages( );2;1;5
HTMLDocumentImpl.getHead( );6;7;30
HTMLDocumentImpl.cloneNode( boolean deep );1;0;6
HTMLDocumentImpl.getBody( );7;9;33
HTMLDocumentImpl.write( String text );2;1;4
HTMLDocumentImpl.setCookie( String cookie );1;0;2
HTMLDocumentImpl.createElement( String tagName );3;1;19
HTMLDocumentImpl.getElementsByTagName( String tagName );1;0;3
