Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
XmlEventBase.setType( int type );1;0;3
XmlEventBase.getType( );1;0;3
XmlEventBase.isEndDocument( );1;1;3
XmlEventBase.isCharacterData( );1;1;3
XmlEventBase.isEntityReference( );1;1;3
XmlEventBase.isProcessingInstruction( );1;1;3
XmlEventBase.isStartPrefixMapping( );1;1;3
XmlEventBase.isEndElement( );1;1;3
XmlEventBase.XmlEventBase( int type );1;0;3
XmlEventBase.isSpace( );1;1;3
XmlEventBase.isNull( );1;1;3
XmlEventBase.isEndPrefixMapping( );1;1;3
XmlEventBase.isStartElement( );1;1;3
XmlEventBase.XmlEventBase( );1;0;2
XmlEventBase.getTypeAsString( );1;0;3
XmlEventBase.isStartDocument( );1;1;3
XmlEventBase.isChangePrefixMapping( );1;1;3
