Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SystemCache.setSaxLoader( Object saxLoader );1;0;3
SystemCache.getSaxLoader( );2;1;7
***not in a method***;0;3;0
SystemCache.get( );1;0;3
SystemCache.getFromTypeLoaderCache( ClassLoader cl );1;0;3
SystemCache.addToTypeLoaderCache( SchemaTypeLoader stl , ClassLoader cl );1;0;3
SystemCache.set( SystemCache instance );1;0;3
