Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
XmlDataDaoImpl.XmlDataDaoImpl( SessionManager sm , HXmlData hobj );1;0;5
XmlDataDaoImpl.remove( );1;0;2
XmlDataDaoImpl.setProperty( String pname , String pvalue );2;1;11
XmlDataDaoImpl.getScopeDAO( );1;0;4
XmlDataDaoImpl.set( Node val );3;2;16
XmlDataDaoImpl.isNull( );1;1;4
XmlDataDaoImpl.get( );2;1;7
XmlDataDaoImpl.prepare( );4;1;19
XmlDataDaoImpl._getProperty( String propertyName );2;0;11
XmlDataDaoImpl.getProperty( String propertyName );2;1;7
XmlDataDaoImpl.getName( );1;0;3
