Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
CharUtilities.isAnySpace( char c );2;1;3
CharUtilities.isBreakableSpace( char c );2;2;3
CharUtilities.isAlphabetic( char ch );7;0;14
CharUtilities.isAdjustableSpace( char c );2;3;5
CharUtilities.isZeroWidthSpace( char c );3;5;5
CharUtilities.CharUtilities( );1;0;3
CharUtilities.classOf( char c );7;0;14
CharUtilities.isExplicitBreak( char ch );5;9;7
CharUtilities.isFixedWidthSpace( char c );3;5;4
CharUtilities.isNonBreakableSpace( char c );5;9;8
