Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Url.parse( URI uri );15;24;34
ParsedURI.ParsedURI( URI uri , String id );1;0;4
Url.extractHostFromAuthorityPart( String authority );3;2;10
Url.Url( );1;0;1
