Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
IO.IO( );1;0;1
IO.socket( URI uri , Options opts );12;10;31
IO.setDefaultOkHttpCallFactory( Call . Factory factory );1;0;3
Options.builder( );1;0;3
IO.socket( String uri );1;0;3
IO.socket( URI uri );1;0;3
IO.setDefaultOkHttpWebSocketFactory( WebSocket . Factory factory );1;0;3
IO.socket( String uri , Options opts );1;0;3
