Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
RequirementImpl.toXML( String name );1;0;5
RequirementImpl.setExtend( boolean extend );1;0;3
RequirementImpl.isExtend( );1;0;3
RequirementImpl.setFilter( String filter );1;0;4
RequirementImpl.RequirementImpl( String name );1;0;3
RequirementImpl.isOptional( );1;0;3
RequirementImpl.isSatisfied( Capability capability );2;1;6
RequirementImpl.setOptional( boolean b );1;0;3
RequirementImpl.isMultiple( );1;0;3
RequirementImpl.hashCode( );1;1;3
RequirementImpl.setMultiple( boolean b );1;0;3
RequirementImpl.equals( Object o );3;2;6
RequirementImpl.getName( );1;0;3
RequirementImpl.toXML( Requirement requirement );2;1;11
RequirementImpl.setComment( String comment );1;0;3
RequirementImpl.getComment( );1;0;3
RequirementImpl.RequirementImpl( XmlPullParser parser );3;2;18
RequirementImpl.getFilter( );1;0;3
RequirementImpl.toString( );1;1;3
