Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
AwkMatchResult.begin( int group );2;2;1
AwkMatchResult.beginOffset( int group );2;2;3
AwkMatchResult.endOffset( int group );2;3;3
AwkMatchResult.end( int group );2;2;1
AwkMatchResult.toString( );1;0;1
AwkMatchResult.group( int group );2;1;1
AwkMatchResult.groups( );1;0;1
AwkMatchResult.length( );1;0;1
AwkMatchResult._incrementMatchBeginOffset( int streamOffset );1;1;3
AwkMatchResult.AwkMatchResult( String match , int matchBeginOffset );1;0;5
