Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
CatNode._firstPosition( );2;0;12
CatNode._clone( int pos [ ] );1;0;7
CatNode._followPosition( BitSet [ ] follow , SyntaxNode [ ] nodes );3;2;12
CatNode._nullable( );2;1;3
CatNode._lastPosition( );2;0;12
