Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Graph.getScrollableTracksViewportWidth( );1;0;3
Graph.enableDeviation( boolean value );1;0;3
Graph.enableThroughput( boolean value );1;0;3
Graph.clearData( );1;0;4
Graph.getScrollableTracksViewportHeight( );1;0;3
Graph.enableAverage( boolean value );1;0;3
Graph.enableData( boolean value );1;0;3
Graph.enableMedian( boolean value );1;0;3
Graph.setModel( Object model );1;0;4
Graph.getScrollableBlockIncrement( Rectangle visibleRect , int orientation , int direction );1;1;3
Graph.updateGui( final Sample oneSample );9;13;29
Graph.run( );2;1;6
Graph.drawSample( int x , Sample oneSample , Graphics g );7;37;34
Graph.paintComponent( Graphics g );2;1;11
Graph.getScrollableUnitIncrement( Rectangle visibleRect , int orientation , int direction );1;0;3
Graph.Graph( SamplingStatCalculator model );1;0;4
Graph.getGraphMax( );1;0;3
Graph.getPreferredScrollableViewportSize( );1;0;3
Graph.Graph( );1;0;3
