Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
MailerVisualizer.createTestElement( );2;1;7
MailerVisualizer.toString( );1;0;3
MailerVisualizer.initGui( );1;0;81
MailerVisualizer.getAttributesTitle( );1;0;3
MailerVisualizer.displayMessage( String message , boolean isError );3;0;9
MailerVisualizer.add( SampleResult res );2;1;7
MailerVisualizer.stateChanged( ChangeEvent e );2;0;8
MailerVisualizer.updateVisualizer( MailerModel model );1;0;11
MailerVisualizer.MailerVisualizer( );1;0;5
MailerVisualizer.modifyTestElement( TestElement c );1;0;11
MailerVisualizer.getControlPanel( );1;0;3
MailerVisualizer.clearData( );2;1;7
MailerVisualizer.getLabelResource( );1;0;3
MailerVisualizer.actionPerformed( ActionEvent e );4;3;19
MailerVisualizer.configure( TestElement el );1;0;4
