Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
DistributionGraph.clearData( );1;0;3
DistributionGraph.drawSample( SamplingStatCalculator p_model , Graphics g );8;27;51
DistributionGraph.getPreferredScrollableViewportSize( );1;0;3
DistributionGraph.getScrollableTracksViewportHeight( );1;0;3
DistributionGraph.init( );1;0;3
DistributionGraph.getScrollableTracksViewportWidth( );1;0;3
DistributionGraph.paintComponent( Graphics g );1;0;7
DistributionGraph.DistributionGraph( );1;0;3
DistributionGraph.getScrollableUnitIncrement( Rectangle visibleRect , int orientation , int direction );1;0;3
DistributionGraph.setModel( Object model );1;0;4
DistributionGraph.DistributionGraph( SamplingStatCalculator model );1;0;4
DistributionGraph.getScrollableBlockIncrement( Rectangle visibleRect , int orientation , int direction );1;1;3
