Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
StatGraphVisualizer.clearData( );1;0;6
StatGraphVisualizer.getData( );3;4;12
StatGraphVisualizer.getLabelResource( );1;0;3
StatGraphVisualizer.add( SampleResult res );2;2;15
StatGraphVisualizer.getAxisLabels( );3;4;11
StatGraphVisualizer.makeGraph( );4;4;29
StatGraphVisualizer.getAllTableData( );4;5;15
StatGraphVisualizer.StatGraphVisualizer( );1;0;22
StatGraphVisualizer.getPrintableComponent( );2;1;9
StatGraphVisualizer.actionPerformed( ActionEvent event );9;4;31
StatGraphVisualizer.testFunctors( );1;0;4
StatGraphVisualizer.init( );1;0;43
