Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
GraphVisualizer.updateGui( Sample s );1;2;10
GraphVisualizer.createGraphInfoPanel( );1;0;19
GraphVisualizer.getImage( );1;0;5
GraphVisualizer.clearData( );1;0;12
GraphVisualizer.createInfoLabel( String labelResourceName , JTextField field );1;0;6
GraphVisualizer.createGraphPanel( );1;0;7
GraphVisualizer.updateYAxis( );1;0;4
GraphVisualizer.toString( );1;0;3
GraphVisualizer.itemStateChanged( ItemEvent e );6;10;14
GraphVisualizer.createYAxisField( int length );1;0;9
GraphVisualizer.GraphVisualizer( );1;0;5
GraphVisualizer.createYAxis( );1;0;9
GraphVisualizer.getLabelResource( );1;0;3
GraphVisualizer.createChoosePanel( );1;0;17
GraphVisualizer.add( SampleResult res );1;0;3
GraphVisualizer.createChooseCheckBox( String labelResourceName , Color color );1;0;7
GraphVisualizer.createInfoField( Color color , int length );1;0;9
GraphVisualizer.createYAxisPanel( String labelResourceName , JTextField field );1;0;7
GraphVisualizer.init( );1;0;12
GraphVisualizer.createInfoColumn( JLabel label1 , JTextField field1 , JLabel label2 , JTextField field2 );5;4;14
