Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
MBeanServerConnectionLazyInitTargetSource.getTargetClass( );1;0;3
MBeanServerConnectionLazyInitTargetSource.createObject( );1;1;4
MBeanServerConnectionFactoryBean.connect( );1;1;5
MBeanServerConnectionFactoryBean.isSingleton( );1;0;3
MBeanServerConnectionFactoryBean.setBeanClassLoader( ClassLoader classLoader );1;0;3
MBeanServerConnectionFactoryBean.setEnvironment( Properties environment );1;0;3
MBeanServerConnectionFactoryBean.setConnectOnStartup( boolean connectOnStartup );1;0;3
MBeanServerConnectionFactoryBean.setServiceUrl( String url );1;0;3
MBeanServerConnectionFactoryBean.setEnvironmentMap( @ Nullable Map < String , ? > environment );2;1;5
MBeanServerConnectionFactoryBean.createLazyConnection( );1;0;8
JMXConnectorLazyInitTargetSource.getTargetClass( );1;0;3
MBeanServerConnectionFactoryBean.destroy( );4;4;6
JMXConnectorLazyInitTargetSource.createObject( );1;1;4
MBeanServerConnectionFactoryBean.afterPropertiesSet( );3;1;11
MBeanServerConnectionFactoryBean.getObject( );1;0;3
MBeanServerConnectionFactoryBean.getObjectType( );2;1;3
